,shares
26233,7260
26234,5872
26235,6736
26236,7105
26237,5732
26238,6578
26239,9536
26240,5299
26241,6430
26242,7823
26243,5695
26244,5428
26245,5668
26246,5781
26247,5426
26248,7045
26249,7139
26250,5375
26251,5923
26252,5974
26253,5495
26254,6021
26255,8199
26256,8705
26257,6270
26258,7389
26259,7032
26260,7951
26261,6518
26262,8238
26263,6555
26264,5965
26265,6884
26266,6993
26267,7548
26268,5986
26269,8343
26270,5873
26271,5823
26272,5333
26273,8291
26274,8899
26275,5470
26276,6994
26277,7719
26278,6969
26279,8916
26280,8961
26281,6402
26282,9465
26283,6189
26284,8015
26285,7533
26286,5042
26287,6573
26288,7153
26289,6603
26290,7892
26291,8241
26292,7733
26293,7522
26294,7321
26295,5867
26296,5152
26297,6832
26298,7914
26299,7235
26300,7100
26301,9444
26302,6110
26303,7363
26304,5999
26305,7361
26306,6607
26307,5398
26308,7284
26309,6997
26310,8809
26311,6013
26312,6707
26313,5667
26314,8120
26315,7680
26316,6567
26317,6500
26318,6233
26319,8000
26320,7551
26321,5233
26322,9651
26323,5270
26324,7796
26325,6967
26326,5999
26327,5743
26328,5714
26329,6753
26330,6223
26331,8782
26332,7233
26333,6044
26334,5257
26335,6841
26336,6112
26337,6363
26338,5156
26339,6954
26340,6840
26341,5706
26342,7187
26343,6445
26344,6013
26345,5710
26346,8698
26347,7564
26348,6904
26349,5501
26350,6896
26351,7002
26352,9643
26353,5526
26354,5466
26355,7231
26356,9172
26357,9285
26358,6105
26359,5318
26360,6525
26361,6076
26362,8748
26363,7072
26364,7636
26365,7219
26366,7026
26367,6499
26368,7354
26369,6111
26370,6107
26371,9123
26372,5717
26373,9456
26374,6609
26375,7997
26376,6881
26377,6301
26378,5519
26379,8184
26380,8054
26381,6359
26382,7053
26383,6604
26384,6553
26385,5101
26386,7984
26387,7006
26388,5770
26389,7682
26390,8395
26391,5787
26392,6653
26393,7204
26394,8287
26395,6595
26396,9244
26397,9198
26398,5623
26399,8858
26400,6300
26401,7584
26402,7972
26403,7834
26404,7153
26405,5600
26406,6084
26407,5900
26408,6084
26409,7573
26410,7867
26411,6150
26412,7048
26413,7596
26414,7620
26415,6391
26416,8087
26417,5324
26418,5103
26419,7337
26420,7417
26421,6734
26422,5932
26423,5317
26424,8061
26425,5404
26426,9100
26427,7375
26428,6300
26429,5057
26430,5736
26431,7579
26432,6820
26433,8430
26434,6925
26435,5911
26436,6402
26437,7736
26438,8108
26439,6377
26440,5695
26441,5818
26442,6617
26443,8616
26444,5732
26445,6513
26446,5326
26447,7510
26448,6181
26449,6769
26450,5913
26451,6277
26452,6892
26453,5280
26454,8693
26455,6436
26456,6804
26457,5872
26458,5139
26459,5779
26460,7384
26461,7071
26462,6485
26463,7772
26464,7467
26465,6415
26466,6938
26467,6234
26468,7364
26469,9110
26470,7022
26471,7728
26472,8280
26473,7759
26474,6580
26475,9100
26476,5696
26477,6320
26478,7049
26479,7389
26480,5773
26481,5847
26482,6597
26483,6398
26484,8506
26485,6771
26486,7802
26487,5897
26488,5861
26489,7569
26490,5658
26491,9296
26492,6685
26493,5910
26494,7779
26495,7748
26496,7100
26497,7736
26498,7920
26499,6200
26500,5997
26501,7715
26502,8679
26503,6092
26504,6329
26505,6141
26506,5100
26507,9413
26508,5711
26509,5817
26510,6387
26511,7188
26512,6086
26513,6078
26514,7115
26515,5420
26516,5156
26517,5362
26518,9390
26519,7885
26520,7509
26521,8324
26522,5534
26523,7787
26524,5519
26525,8472
26526,11346
26527,14549
26528,10995
26529,110326
26530,12470
26531,13846
26532,29180
26533,11874
26534,13073
26535,136424
26536,21277
26537,11403
26538,10707
26539,17168
26540,12023
26541,18929
26542,12151
26543,17379
26544,16918
26545,24711
26546,19086
26547,16051
26548,30434
26549,11019
26550,22908
26551,16549
26552,497636
26553,10960
26554,35674
26555,10320
26556,25437
26557,21138
26558,96678
26559,13714
26560,32836
26561,25385
26562,11282
26563,12200
26564,12200
26565,19319
26566,11703
26567,16013
26568,19839
26569,13541
26570,27139
26571,30698
26572,11853
26573,15234
26574,14215
26575,17342
26576,10803
26577,22224
26578,39289
26579,16358
26580,11152
26581,89923
26582,33247
26583,14859
26584,19917
26585,15499
26586,11494
26587,22817
26588,20832
26589,18972
26590,17585
26591,21206
26592,17762
26593,15837
26594,76758
26595,74888
26596,12836
26597,18576
26598,98162
26599,15834
26600,21332
26601,13952
26602,127398
26603,22912
26604,15856
26605,21044
26606,58382
26607,12238
26608,13079
26609,17072
26610,28559
26611,25995
26612,16900
26613,36222
26614,17457
26615,10700
26616,18755
26617,13091
26618,16145
26619,12258
26620,20957
26621,14410
26622,11552
26623,29242
26624,11618
26625,18153
26626,14079
26627,19555
26628,15036
26629,21718
26630,11463
26631,47233
26632,16343
26633,45111
26634,15497
26635,27966
26636,27285
26637,15709
26638,10696
26639,25038
26640,14082
26641,29077
26642,13016
26643,12999
26644,12198
26645,10469
26646,12355
26647,17027
26648,10300
26649,15564
26650,18638
26651,13766
26652,62901
26653,12559
26654,21146
26655,11551
26656,97357
26657,49968
26658,16720
26659,43379
26660,12937
26661,32663
26662,19766
26663,30299
26664,34272
26665,34109
26666,18524
26667,10025
26668,13677
26669,84435
26670,17113
26671,15307
26672,11428
26673,10718
26674,53706
26675,11821
26676,17821
26677,40242
26678,16267
26679,32140
26680,10242
26681,14768
26682,12122
26683,15922
26684,13211
26685,22125
26686,19931
26687,50067
26688,11079
26689,41962
26690,15883
26691,13504
26692,15135
26693,49652
26694,30624
26695,14263
26696,17931
26697,31285
26698,10244
26699,10617
26700,183222
26701,12091
26702,28607
26703,32976
26704,31715
26705,26119
26706,46910
26707,18583
26708,24102
26709,51019
26710,18231
26711,16106
26712,14204
26713,10455
26714,58673
26715,18556
26716,13408
26717,48800
26718,35539
26719,21093
26720,12226
26721,10409
26722,14600
26723,18138
26724,84499
26725,34122
26726,12385
26727,13254
26728,18432
26729,12889
26730,19274
26731,13210
26732,10635
26733,48481
26734,90963
26735,11250
26736,54051
26737,11899
26738,10840
26739,15001
26740,11502
26741,15413
26742,10609
26743,13452
26744,11383
26745,16368
26746,17950
26747,58688
26748,11495
26749,31727
26750,12500
26751,17057
26752,13780
26753,25693
26754,11750
26755,20867
26756,14330
26757,24935
26758,20257
26759,12749
26760,17251
26761,11198
26762,12283
26763,19977
26764,16908
26765,20740
26766,13630
26767,17094
26768,19971
26769,14232
26770,19487
26771,49347
26772,13696
26773,13064
26774,29516
26775,23578
26776,25559
26777,74348
26778,18472
26779,122335
26780,46965
26781,21550
26782,14406
26783,23117
26784,40232
26785,15076
26786,10121
26787,13696
26788,31350
26789,11541
26790,15866
26791,11011
26792,125251
26793,11960
26794,12920
26795,12058
26796,14430
26797,19667
26798,74466
26799,21839
26800,14735
26801,21141
26802,10675
26803,19365
26804,29121
26805,10355
26806,14481
26807,16900
26808,10398
26809,23050
26810,17460
26811,12438
26812,42849
26813,15147
26814,12716
26815,11425
26816,24810
26817,11853
26818,18017
26819,12345
26820,13817
26821,24796
26822,43734
26823,14698
26824,12436
26825,11976
26826,12576
26827,26046
26828,13018
26829,11111
26830,10990
26831,19599
26832,23286
26833,11934
26834,17579
26835,24161
26836,31661
26837,17195
26838,16758
26839,26352
26840,21191
26841,12901
26842,25652
26843,17169
26844,40449
26845,10823
26846,25358
26847,16210
26848,11887
26849,20069
26850,13494
26851,20936
26852,17100
26853,10837
26854,31059
26855,13233
26856,12178
26857,159740
26858,34226
26859,19104
26860,21357
26861,12740
26862,43365
26863,13748
26864,14087
26865,17455
26866,10717
26867,20645
26868,13916
26869,15364
26870,13333
26871,40560
26872,16254
26873,40490
26874,11831
26875,13359
26876,12152
26877,14546
26878,58571
26879,38796
26880,11692
26881,12045
26882,12807
26883,54337
26884,12130
26885,13440
26886,15725
26887,20213
26888,36716
26889,26610
26890,76220
26891,14348
26892,11552
26893,16475
26894,30435
26895,11332
26896,17933
26897,29534
26898,64201
26899,10384
26900,15741
26901,16425
26902,21567
26903,45956
26904,13464
26905,13017
26906,11047
26907,19444
26908,13664
26909,11000
26910,11314
26911,15021
26912,13656
26913,11512
26914,18772
26915,13433
26916,17360
26917,10872
26918,14484
26919,11410
26920,11341
26921,12924
26922,34750
26923,13136
26924,49005
26925,17189
26926,24944
26927,73519
26928,10940
26929,11191
26930,25719
26931,13626
26932,10100
26933,31450
26934,65712
26935,17656
26936,38021
26937,17969
26938,16471
26939,16305
26940,20961
26941,14806
26942,67576
26943,27243
26944,17623
26945,15570
26946,14127
26947,40964
26948,13901
26949,15417
26950,39150
26951,14121
26952,18369
26953,77649
26954,16032
26955,12289
26956,10828
26957,19918
26958,43441
26959,16738
26960,18914
26961,10489
26962,10575
26963,30947
26964,13988
26965,15608
26966,17376
26967,25255
26968,11482
26969,25275
26970,79474
26971,28766
26972,19039
26973,13122
26974,25407
26975,17615
26976,19263
26977,17704
26978,38541
26979,11333
26980,29407
26981,18062
26982,18154
26983,45195
26984,11587
26985,14147
26986,39829
26987,10587
26988,18483
26989,13182
26990,14141
26991,188210
26992,12873
26993,56763
26994,15614
26995,18536
26996,54259
26997,24283
26998,19100
26999,64547
27000,17250
27001,13203
27002,75567
27003,17256
27004,19157
27005,11482
27006,20010
27007,11667
27008,105260
27009,18884
27010,11003
27011,23371
27012,11360
27013,13712
27014,11927
27015,14288
27016,12141
27017,42441
27018,11087
27019,14380
27020,14418
27021,23602
27022,13292
27023,11875
27024,15160
27025,38277
27026,41535
27027,38448
27028,16705
27029,11992
27030,13282
27031,10926
27032,12155
27033,38340
27034,24129
27035,24827
27036,17652
27037,44652
27038,10678
27039,10301
27040,27153
27041,17840
27042,15804
27043,19452
27044,22871
27045,14071
27046,11302
27047,11180
27048,37435
27049,17524
27050,18355
27051,11302
27052,21074
27053,11421
27054,15332
27055,11061
27056,41366
27057,12890
27058,12924
27059,15234
27060,51448
27061,73256
27062,15462
27063,20392
27064,17049
27065,12377
27066,96422
27067,23610
27068,24396
27069,12108
27070,56809
27071,25131
27072,11354
27073,11035
27074,12911
27075,61556
27076,23462
27077,36409
27078,32348
27079,23331
27080,10500
27081,16045
27082,24129
27083,12235
27084,26389
27085,28345
27086,16271
27087,22812
27088,12200
27089,36069
27090,68633
27091,10119
27092,72921
27093,16659
27094,10915
27095,56581
27096,23775
27097,23875
27098,11959
27099,24275
27100,15826
27101,11737
27102,19166
27103,10819
27104,17819
27105,23650
27106,18483
27107,20369
27108,36159
27109,12426
27110,17867
27111,47031
27112,28253
27113,12251
27114,15377
27115,18367
27116,14759
27117,12015
27118,20811
27119,16131
27120,10257
27121,13195
27122,22988
27123,13903
27124,58419
27125,11992
27126,11087
27127,92211
27128,11397
27129,17613
27130,118597
27131,67727
27132,24248
27133,13394
27134,11510
27135,35216
27136,17922
27137,10127
27138,41981
27139,32133
27140,40286
27141,20410
27142,12340
27143,20363
27144,28556
27145,15253
27146,11573
27147,30538
27148,10526
27149,14951
27150,11412
27151,25213
27152,16674
27153,14518
27154,12528
27155,13993
27156,67870
27157,11339
27158,17995
27159,13212
27160,16044
27161,62981
27162,12087
27163,18687
27164,23373
27165,73368
27166,28319
27167,11532
27168,26393
27169,20469
27170,22191
27171,30543
27172,10750
27173,12368
27174,10790
27175,15018
27176,14607
27177,28220
27178,107589
27179,12238
27180,19510
27181,14200
27182,13749
27183,415623
27184,15534
27185,21455
27186,17549
27187,19101
27188,13291
27189,27858
27190,27310
27191,39693
27192,37504
27193,11624
27194,13780
27195,11145
27196,40445
27197,51150
27198,10528
27199,18928
27200,22397
27201,22756
27202,17150
27203,15389
27204,12951
27205,13924
27206,11407
27207,64772
27208,12827
27209,19185
27210,22936
27211,27691
27212,17229
27213,12005
27214,13397
27215,11899
27216,23260
27217,15623
27218,21439
27219,13866
27220,79853
27221,16288
27222,19158
27223,12609
27224,28486
27225,13600
27226,24171
27227,18932
27228,89970
27229,14336
27230,24345
27231,31098
27232,26466
27233,12134
27234,17297
27235,10475
27236,717162
27237,11206
27238,10745
27239,17247
27240,19577
27241,18650
27242,11546
27243,21400
27244,11546
27245,11356
27246,14121
27247,13017
27248,33902
27249,11779
27250,17107
27251,49581
27252,16882
27253,12145
27254,14640
27255,19145
27256,11488
27257,11643
27258,12229
27259,12882
27260,16431
27261,17582
27262,17647
27263,41174
27264,12421
27265,12569
27266,34007
27267,21089
27268,212388
27269,11564
27270,60034
27271,23923
27272,11593
27273,10705
27274,11291
27275,39662
27276,14701
27277,11931
27278,12667
27279,13471
27280,23924
27281,17280
27282,22046
27283,26264
27284,31170
27285,12917
27286,15158
27287,11991
27288,17924
27289,11868
27290,20973
27291,21624
27292,32613
27293,18069
27294,13536
27295,40922
27296,15573
27297,39812
27298,11772
27299,16231
27300,30528
27301,87247
27302,14132
27303,15642
27304,25682
27305,15387
27306,17384
27307,15977
27308,21282
27309,76530
27310,12139
27311,24104
27312,20770
27313,11342
27314,10505
27315,16573
27316,13194
27317,11425
27318,13017
27319,11502
27320,17013
27321,24065
27322,11144
27323,172910
27324,12166
27325,17577
27326,11553
27327,12615
27328,14053
27329,10463
27330,13795
27331,116941
27332,45614
27333,11614
27334,17318
27335,14775
27336,37888
27337,19961
27338,13493
27339,26056
27340,12541
27341,15486
27342,29465
27343,12733
27344,11022
27345,10832
27346,27992
27347,10286
27348,22644
27349,27629
27350,14541
27351,35875
27352,13300
27353,34465
27354,13347
27355,14568
27356,11220
27357,16485
27358,21539
27359,13514
27360,15758
27361,18211
27362,26106
27363,13445
27364,12529
27365,14177
27366,39944
27367,13182
27368,29586
27369,24710
27370,11900
27371,10990
27372,21713
27373,10544
27374,22459
27375,12774
27376,14372
27377,21963
27378,16532
27379,17104
27380,25367
27381,20950
27382,32175
27383,19103
27384,27972
27385,12183
27386,21866
27387,22105
27388,38513
27389,37701
27390,13710
27391,23797
27392,15841
27393,13907
27394,40096
27395,17513
27396,13610
27397,14004
27398,14030
27399,18678
27400,14089
27401,13503
27402,15830
27403,14450
27404,18573
27405,15009
27406,20040
27407,18292
27408,17009
27409,28005
27410,140010
27411,15563
27412,12913
27413,69153
27414,25785
27415,11008
27416,11990
27417,12928
27418,23139
27419,10343
27420,13069
27421,12349
27422,36589
27423,30789
27424,54558
27425,15266
27426,30752
27427,10487
27428,18705
27429,79257
27430,65329
27431,15513
27432,18443
27433,18734
27434,15709
27435,18084
27436,110407
27437,20644
27438,15783
27439,12061
27440,54866
27441,11398
27442,12983
27443,11100
27444,11285
27445,11812
27446,42379
27447,10152
27448,11303
27449,14311
27450,18788
27451,10557
27452,11290
27453,56917
27454,10312
27455,16315
27456,16376
27457,46261
27458,38402
27459,23926
27460,15487
27461,17055
27462,26241
27463,12340
27464,26225
27465,12766
27466,15989
27467,13086
27468,22196
27469,84334
27470,17145
27471,53789
27472,19036
27473,81698
27474,72271
27475,27619
27476,11794
27477,23448
27478,14876
27479,12222
27480,10339
27481,14898
27482,13874
27483,22882
27484,38423
27485,15390
27486,13187
27487,14335
27488,100248
27489,12687
27490,18146
27491,14057
27492,19531
27493,14885
27494,13340
27495,23147
27496,18667
27497,14586
27498,12679
27499,21038
27500,16855
27501,16418
27502,19651
27503,10387
27504,10574
27505,27216
27506,10412
27507,12846
27508,22183
27509,15587
27510,13998
27511,17776
27512,47305
27513,12140
27514,20238
27515,39020
27516,11950
27517,11868
27518,22031
27519,10931
27520,78038
27521,32224
27522,11000
27523,23315
27524,37229
27525,28029
27526,94722
27527,11515
27528,17612
27529,17444
27530,15306
27531,13581
27532,13496
27533,26722
27534,33689
27535,32271
27536,13397
27537,17344
27538,27102
27539,18608
27540,135244
27541,11493
27542,11721
27543,20822
27544,11162
27545,29657
27546,17499
27547,14302
27548,18069
27549,14890
27550,16483
27551,15322
27552,12108
27553,31703
27554,11422
27555,31439
27556,12311
27557,22908
27558,126457
27559,11905
27560,10561
27561,17736
27562,22556
27563,10748
27564,58001
27565,16767
27566,26532
27567,34565
27568,12297
27569,18909
27570,93173
27571,13203
27572,20731
27573,12932
27574,17753
27575,37563
27576,23029
27577,17467
27578,13437
27579,13908
27580,13599
27581,69218
27582,61343
27583,15411
27584,24144
27585,15447
27586,13016
27587,21642
27588,11918
27589,10037
27590,23143
27591,15152
27592,18600
27593,12754
27594,19988
27595,15612
27596,12083
27597,22151
27598,10308
27599,13679
27600,27957
27601,13509
27602,18344
27603,10622
27604,29807
27605,12798
27606,29306
27607,12441
27608,16477
27609,55592
27610,126008
27611,18037
27612,16825
27613,18847
27614,17005
27615,13018
27616,21530
27617,16759
27618,19330
27619,17096
27620,23613
27621,11975
27622,13052
27623,37876
27624,14488
27625,15945
27626,13366
27627,23301
27628,30013
27629,15571
27630,17604
27631,16868
27632,14831
27633,42135
27634,44480
27635,18934
27636,18100
27637,97583
27638,14004
27639,11665
27640,17331
27641,11793
27642,13971
27643,10415
27644,26555
27645,44643
27646,25404
27647,28910
27648,47557
27649,32328
27650,46301
27651,20986
27652,75249
27653,12962
27654,14487
27655,10040
27656,42686
27657,32353
27658,12436
27659,13463
27660,46480
27661,14721
27662,18234
27663,11344
27664,14941
27665,16787
27666,10457
27667,14467
27668,20636
27669,13194
27670,11955
27671,10337
27672,19023
27673,12639
27674,11555
27675,21053
27676,12966
27677,11719
27678,24325
27679,11267
27680,70893
27681,49299
27682,20752
27683,14945
27684,16961
27685,51618
27686,20991
27687,14176
27688,11126
27689,23257
27690,13119
27691,15181
27692,15515
27693,10955
27694,118765
27695,10881
27696,18459
27697,20584
27698,10704
27699,15306
27700,55331
27701,15270
27702,17115
27703,11231
27704,16030
27705,13529
27706,15210
27707,20921
27708,26354
27709,23471
27710,18576
27711,18857
27712,18000
27713,16558
27714,15145
27715,16374
27716,54691
27717,22138
27718,19586
27719,11479
27720,10928
27721,40916
27722,64968
27723,12061
27724,11720
27725,21033
27726,11592
27727,17930
27728,20668
27729,18981
27730,14023
27731,12412
27732,12892
27733,75674
27734,14707
27735,14411
27736,27032
27737,31816
27738,10193
27739,18079
27740,10715
27741,22814
27742,12414
27743,14424
27744,21367
27745,13124
27746,16296
27747,15126
27748,11607
27749,13180
27750,15522
27751,12674
27752,14068
27753,22948
27754,29812
27755,19205
27756,12634
27757,12159
27758,22670
27759,43446
27760,13447
27761,24376
27762,16979
27763,18154
27764,12478
27765,13239
27766,17297
27767,14102
27768,46029
27769,17483
27770,26460
27771,11168
27772,15221
27773,11239
27774,15508
27775,36306
27776,16723
27777,32445
27778,24315
27779,17019
27780,15937
27781,12915
27782,48537
27783,13948
27784,12368
27785,15172
27786,14240
27787,11150
27788,10914
27789,14547
27790,33711
27791,26508
27792,41500
27793,25675
27794,13895
27795,28991
27796,14035
27797,17039
27798,29592
27799,41447
27800,24738
27801,14888
27802,26445
27803,11752
27804,11197
27805,16172
27806,103326
27807,14866
27808,13806
27809,14893
27810,14704
27811,216768
27812,10725
27813,27180
27814,18225
27815,57610
27816,12145
27817,15426
27818,11300
27819,10457
27820,103627
27821,11477
27822,11973
27823,484340
27824,16192
27825,16365
27826,20558
27827,168269
27828,13470
27829,65875
27830,29642
27831,18959
27832,15053
27833,127263
27834,11782
27835,12097
27836,36084
27837,11462
27838,11028
27839,20957
27840,15862
27841,23539
27842,18184
27843,19635
27844,38977
27845,17844
27846,12366
27847,19953
27848,23007
27849,12662
27850,18276
27851,29330
27852,25865
27853,15465
27854,13775
27855,11285
27856,27572
27857,40735
27858,34417
27859,44442
27860,14959
27861,13465
27862,12370
27863,18704
27864,13980
27865,49013
27866,16315
27867,12405
27868,18695
27869,26194
27870,20284
27871,11374
27872,11194
27873,17813
27874,15362
27875,10639
27876,19256
27877,17054
27878,38738
27879,27196
27880,12460
27881,13794
27882,11441
27883,32545
27884,12822
27885,11229
27886,25155
27887,18803
27888,16012
27889,14619
27890,19174
27891,15199
27892,21070
27893,17172
27894,27442
27895,12102
27896,10978
27897,11383
27898,13326
27899,10620
27900,12673
27901,17509
27902,37084
27903,13139
27904,32296
27905,16641
27906,96001
27907,13805
27908,11096
27909,11524
27910,12627
27911,69833
27912,24799
27913,19062
27914,15611
27915,12423
27916,14213
27917,13700
27918,10951
27919,10858
27920,24524
27921,11898
27922,18296
27923,17841
27924,34259
27925,11004
27926,30972
27927,12594
27928,184307
27929,29280
27930,15813
27931,19130
27932,13500
27933,18956
27934,56090
27935,11283
27936,10816
27937,14313
27938,110173
27939,14852
27940,13620
27941,23709
27942,52042
27943,14453
27944,13839
27945,10983
27946,16000
27947,10621
27948,12036
27949,16759
27950,24406
27951,19227
27952,23775
27953,13382
27954,20657
27955,14106
27956,10980
27957,54159
27958,277301
27959,16926
27960,10128
27961,61983
27962,11209
27963,15075
27964,18367
27965,32260
27966,16283
27967,98027
27968,18238
27969,11209
27970,33090
27971,32181
27972,15840
27973,32358
27974,19725
27975,13999
27976,19466
27977,23408
27978,23240
27979,22277
27980,16763
27981,21397
27982,32749
27983,234486
27984,23801
27985,20810
27986,10491
27987,19152
27988,45602
27989,13704
27990,11069
27991,16040
27992,12967
27993,11934
27994,27949
27995,11821
27996,70374
27997,13745
27998,16154
27999,14958
28000,14200
28001,23194
28002,12559
28003,12434
28004,21946
28005,69432
28006,19509
28007,38618
28008,12321
28009,21533
28010,10827
28011,17304
28012,17728
28013,11312
28014,12603
28015,13011
28016,12316
28017,28542
28018,12599
28019,54553
28020,11158
28021,44651
28022,12961
28023,25002
28024,10636
28025,10401
28026,15212
28027,30714
28028,12171
28029,10101
28030,47504
28031,11949
28032,12472
28033,27754
28034,18655
28035,18566
28036,11128
28037,10340
28038,11775
28039,16568
28040,13970
28041,11269
28042,12733
28043,15755
28044,27021
28045,27488
28046,17247
28047,11196
28048,15365
28049,10533
28050,11109
28051,10437
28052,21275
28053,47799
28054,11974
28055,14497
28056,13268
28057,21582
28058,11829
28059,20085
28060,17486
28061,12811
28062,15402
28063,51393
28064,21334
28065,26085
28066,13209
28067,23100
28068,11910
28069,40066
28070,14844
28071,17617
28072,19909
28073,71521
28074,32032
28075,17442
28076,11842
28077,19199
28078,13295
28079,17395
28080,38200
28081,25137
28082,71991
28083,15508
28084,19008
28085,21251
28086,46778
28087,10236
28088,46802
28089,12963
28090,11300
28091,19231
28092,34795
28093,37878
28094,18100
28095,19861
28096,13564
28097,12812
28098,17972
28099,47493
28100,15418
28101,19517
28102,14535
28103,16217
28104,20995
28105,14613
28106,13234
28107,28009
28108,13662
28109,10897
28110,11337
28111,11811
28112,29827
28113,15501
28114,12328
28115,12248
28116,44882
28117,13431
28118,36163
28119,10723
28120,11382
28121,24181
28122,32812
28123,13389
28124,12155
28125,12365
28126,34940
28127,37569
28128,16826
28129,22669
28130,21662
28131,13129
28132,28337
28133,14522
28134,27971
28135,22871
28136,16338
28137,19260
28138,20384
28139,10971
28140,17174
28141,13029
28142,24051
28143,17020
28144,10463
28145,14331
28146,10746
28147,72198
28148,29074
28149,14218
28150,16730
28151,29785
28152,11688
28153,672675
28154,13929
28155,11278
28156,20264
28157,67118
28158,12279
28159,15461
28160,11243
28161,13842
28162,14299
28163,10661
28164,26265
28165,10252
28166,17824
28167,15295
28168,19399
28169,13534
28170,10091
28171,14348
28172,16900
28173,16796
28174,184756
28175,10891
28176,22694
28177,13829
28178,11335
28179,21968
28180,22131
28181,13131
28182,13492
28183,16894
28184,15392
28185,23169
28186,23804
28187,14998
28188,16327
28189,31709
28190,13616
28191,25841
28192,21997
28193,34839
28194,27743
28195,12773
28196,16728
28197,23988
28198,12167
28199,13037
28200,17012
28201,243581
28202,12313
28203,21232
28204,42804
28205,12777
28206,18861
28207,17638
28208,13789
28209,19112
28210,13252
28211,15245
28212,49076
28213,38533
28214,14021
28215,18944
28216,45911
28217,43339
28218,35222
28219,19586
28220,18262
28221,11276
28222,28454
28223,15476
28224,13652
28225,39663
28226,16656
28227,16818
28228,35820
28229,11269
28230,25963
28231,15019
28232,42156
28233,14918
28234,25258
28235,13184
28236,10893
28237,22173
28238,21574
28239,12615
28240,29597
28241,10915
28242,14344
28243,10923
28244,22577
28245,13731
28246,12097
28247,11019
28248,14917
28249,11992
28250,10982
28251,15129
28252,16676
28253,61075
28254,11563
28255,13025
28256,15959
28257,15021
28258,22258
28259,20859
28260,29719
28261,21276
28262,10821
28263,16948
28264,33995
28265,10650
28266,23838
28267,13528
28268,11340
28269,14564
28270,23602
28271,40980
28272,24245
28273,14403
28274,13555
28275,28754
28276,41882
28277,13658
28278,16752
28279,11262
28280,24805
28281,14594
28282,13986
28283,11324
28284,37828
28285,16075
28286,19084
28287,26740
28288,15215
28289,13546
28290,22897
28291,11431
28292,21553
28293,11389
28294,12409
28295,23455
28296,14465
28297,21053
28298,10498
28299,32020
28300,34755
28301,10377
28302,10108
28303,15241
28304,41540
28305,13127
28306,19699
28307,11001
28308,12304
28309,23156
28310,18354
28311,13536
28312,34627
28313,21680
28314,13486
28315,17575
28316,11877
28317,14469
28318,15100
28319,10468
28320,18077
28321,10465
28322,24896
28323,14554
28324,17349
28325,65292
28326,13563
28327,16045
28328,15876
28329,18781
28330,52872
28331,15636
28332,20239
28333,27007
28334,30302
28335,16933
28336,16580
28337,10570
28338,37861
28339,10936
28340,15897
28341,190705
28342,16572
28343,13432
28344,10393
28345,10816
28346,11269
28347,15223
28348,16096
28349,15696
28350,17573
28351,11264
28352,19981
28353,16709
28354,13898
28355,24336
28356,15909
28357,42249
28358,24636
28359,16167
28360,14985
28361,111036
28362,26383
28363,12476
28364,12122
28365,35873
28366,22608
28367,22121
28368,18823
28369,15357
28370,25828
28371,11175
28372,14973
28373,25547
28374,51784
28375,10161
28376,14313
28377,31524
28378,12322
28379,10470
28380,19497
28381,15356
28382,13435
28383,22687
28384,20866
28385,11344
28386,15921
28387,19569
28388,26181
28389,13300
28390,12914
28391,14727
28392,15797
28393,14087
28394,15736
28395,18506
28396,34728
28397,13000
28398,32735
28399,12797
28400,10907
28401,23190
28402,21794
28403,19562
28404,18852
28405,18005
28406,12410
28407,15806
28408,29595
28409,17717
28410,14446
28411,59308
28412,10989
28413,13757
28414,16198
28415,12326
28416,12714
28417,11669
28418,18844
28419,17591
28420,42693
28421,21058
28422,20528
28423,15570
28424,22436
28425,11292
28426,26466
28427,13821
28428,11574
28429,12200
28430,91430
28431,13162
28432,11994
28433,88723
28434,344137
28435,22537
28436,26753
28437,25556
28438,12622
28439,18292
28440,11244
28441,15643
28442,13928
28443,114814
28444,33683
28445,11777
28446,10137
28447,31518
28448,14317
28449,27607
28450,25022
28451,12002
28452,15889
28453,10392
28454,15766
28455,21190
28456,14537
28457,13657
28458,14431
28459,23884
28460,19596
28461,26783
28462,39602
28463,74405
28464,31650
28465,24039
28466,39148
28467,19997
28468,23530
28469,41928
28470,10791
28471,35753
28472,12459
28473,12215
28474,15478
28475,13739
28476,55485
28477,20365
28478,24903
28479,27683
28480,13631
28481,169417
28482,13704
28483,20001
28484,18690
28485,12055
28486,17728
28487,11579
28488,11758
28489,10590
28490,14822
28491,16764
28492,17159
28493,27936
28494,24470
28495,11617
28496,11380
28497,22344
28498,40156
28499,12464
28500,17965
28501,12309
28502,25565
28503,20199
28504,11936
28505,11924
28506,23588
28507,11258
28508,26709
28509,17194
28510,269663
28511,12513
28512,26837
28513,20845
28514,11096
28515,15788
28516,30785
28517,39500
28518,10132
28519,23356
28520,17114
28521,34640
28522,29384
28523,12653
28524,22577
28525,18960
28526,23929
28527,135552
28528,12865
28529,15306
28530,20786
28531,18108
28532,25488
28533,17826
28534,15255
28535,23742
28536,12381
28537,13645
28538,15301
28539,19631
28540,13747
28541,12803
28542,10778
28543,15226
28544,23446
28545,10271
28546,21821
28547,16613
28548,14457
28549,15437
28550,16880
28551,29187
28552,12609
28553,17083
28554,10379
28555,13161
28556,14375
28557,17875
28558,76339
28559,99499
28560,18054
28561,19782
28562,12419
28563,16451
28564,14817
