,shares
7529,1800
7530,591
7531,1200
7532,22300
7533,814
7534,1300
7535,823
7536,664
7537,4300
7538,957
7539,17300
7540,723
7541,716
7542,3500
7543,8800
7544,773
7545,1100
7546,662
7547,707
7548,6800
7549,3500
7550,666
7551,93
7552,901
7553,1100
7554,944
7555,1300
7556,2000
7557,458
7558,1300
7559,1300
7560,913
7561,1300
7562,3700
7563,4000
7564,1400
7565,18500
7566,12900
7567,2000
7568,2400
7569,10900
7570,2000
7571,913
7572,1000
7573,1800
7574,8100
7575,1400
7576,1600
7577,11700
7578,919
7579,1600
7580,2100
7581,2700
7582,908
7583,5300
7584,2900
7585,1800
7586,829
7587,914
7588,1100
7589,1000
7590,2800
7591,902
7592,750
7593,984
7594,2300
7595,4700
7596,864
7597,954
7598,7400
7599,808
7600,13900
7601,11300
7602,3400
7603,10000
7604,3500
7605,1700
7606,3500
7607,2200
7608,2200
7609,545
7610,934
7611,1100
7612,2900
7613,27700
7614,737
7615,4800
7616,2500
7617,55600
7618,2700
7619,1300
7620,1100
7621,12700
7622,1500
7623,1400
7624,689
7625,342
7626,924
7627,1700
7628,973
7629,744
7630,4100
7631,1200
7632,3700
7633,2000
7634,2100
7635,945
7636,4000
7637,764
7638,2200
7639,1700
7640,1000
7641,916
7642,2200
7643,1900
7644,618
7645,656
7646,5700
7647,589
7648,722
7649,29000
7650,10500
7651,828
7652,1900
7653,2100
7654,2000
7655,1200
7656,906
7657,818
7658,1600
7659,5300
7660,1400
7661,534
7662,775
7663,53000
7664,850
7665,690
7666,3800
7667,2100
7668,1200
7669,3500
7670,2400
7671,1400
7672,545
7673,7900
7674,2500
7675,991
7676,2900
7677,1100
7678,4500
7679,575
7680,1200
7681,2200
7682,1600
7683,2700
7684,3100
7685,1400
7686,1200
7687,2400
7688,2300
7689,10800
7690,1200
7691,1100
7692,1500
7693,6300
7694,37200
7695,2400
7696,4800
7697,109
7698,1200
7699,3500
7700,946
7701,3400
7702,14400
7703,1200
7704,789
7705,502
7706,2500
7707,296
7708,3300
7709,10000
7710,1100
7711,4700
7712,2900
7713,2700
7714,503
7715,15400
7716,1900
7717,1100
7718,2300
7719,1200
7720,83300
7721,3000
7722,7200
7723,699
7724,1500
7725,1200
7726,1700
7727,3800
7728,750
7729,2800
7730,1500
7731,549
7732,2100
7733,3000
7734,1700
7735,2900
7736,1100
7737,1700
7738,885
7739,1300
7740,1000
7741,470
7742,1300
7743,1600
7744,629
7745,1400
7746,1300
7747,864
7748,3100
7749,1200
7750,462
7751,4400
7752,7700
7753,2400
7754,3800
7755,993
7756,763
7757,872
7758,1900
7759,884
7760,1200
7761,4000
7762,2200
7763,1300
7764,7700
7765,3100
7766,1600
7767,592
7768,725
7769,1300
7770,877
7771,447
7772,5700
7773,13000
7774,695
7775,598
7776,1200
7777,1100
7778,1100
7779,2100
7780,720
7781,821
7782,3300
7783,4500
7784,1400
7785,6600
7786,1000
7787,1000
7788,573
7789,4600
7790,1100
7791,1100
7792,930
7793,1200
7794,3900
7795,7600
7796,1300
7797,861
7798,993
7799,2500
7800,462
7801,3100
7802,1400
7803,6500
7804,1300
7805,311
7806,4200
7807,538
7808,1400
7809,2600
7810,11100
7811,1400
7812,657
7813,728
7814,1600
7815,896
7816,1300
7817,4000
7818,1000
7819,892
7820,601
7821,1300
7822,876
7823,477
7824,15900
7825,616
7826,7800
7827,1100
7828,10800
7829,1000
7830,8200
7831,1600
7832,2700
7833,1100
7834,1000
7835,5200
7836,2100
7837,10000
7838,2700
7839,2700
7840,1400
7841,1300
7842,2400
7843,448
7844,11600
7845,8500
7846,19400
7847,2300
7848,807
7849,1200
7850,755
7851,2600
7852,3100
7853,1100
7854,6600
7855,4700
7856,1200
7857,2600
7858,1200
7859,676
7860,1500
7861,423
7862,6400
7863,684
7864,2800
7865,13700
7866,1000
7867,1500
7868,5500
7869,1500
7870,628
7871,1100
7872,2400
7873,1300
7874,1300
7875,1200
7876,1600
7877,877
7878,20700
7879,802
7880,781
7881,1100
7882,1300
7883,4800
7884,920
7885,1000
7886,927
7887,593
7888,568
7889,10300
7890,17900
7891,6600
7892,717
7893,1300
7894,5800
7895,7100
7896,1400
7897,1300
7898,3200
7899,1600
7900,1300
7901,1000
7902,2100
7903,2300
7904,838
7905,1200
7906,4700
7907,10800
7908,1400
7909,2400
7910,1800
7911,859
7912,659
7913,1000
7914,1100
7915,6700
7916,626
7917,559
7918,36200
7919,849
7920,14300
7921,974
7922,7900
7923,692
7924,1400
7925,685
7926,944
7927,8000
7928,866
7929,748
7930,1200
7931,13400
7932,6700
7933,1100
7934,2600
7935,7700
7936,836
7937,11700
7938,411
7939,1700
7940,4900
7941,2000
7942,1100
7943,559
7944,1800
7945,679
7946,3300
7947,453
7948,1100
7949,497
7950,2700
7951,2800
7952,30400
7953,990
7954,832
7955,707
7956,830
7957,1800
7958,2200
7959,2500
7960,1800
7961,526
7962,2700
7963,1200
7964,592
7965,846
7966,5400
7967,12900
7968,684
7969,2200
7970,928
7971,596
7972,57400
7973,875
7974,5900
7975,1500
7976,695
7977,1100
7978,3200
7979,6000
7980,767
7981,1800
7982,712
7983,616
7984,1300
7985,14400
7986,4600
7987,9000
7988,2400
7989,1400
7990,1100
7991,3800
7992,715
7993,3200
7994,2500
7995,1500
7996,910
7997,785
7998,1300
7999,6200
8000,1400
8001,1600
8002,77600
8003,1100
8004,776
8005,25000
8006,1100
8007,1500
8008,2500
8009,924
8010,922
8011,7800
8012,1200
8013,8300
8014,1200
8015,1600
8016,595
8017,3600
8018,1800
8019,1400
8020,4500
8021,5500
8022,845
8023,1100
8024,3100
8025,3700
8026,2000
8027,2500
8028,446
8029,949
8030,5600
8031,1700
8032,3400
8033,395
8034,3300
8035,1300
8036,1100
8037,1500
8038,5600
8039,640
8040,26000
8041,413
8042,648
8043,1800
8044,1500
8045,1400
8046,612
8047,354
8048,2300
8049,936
8050,691
8051,1800
8052,50000
8053,3200
8054,1700
8055,730
8056,988
8057,4300
8058,629
8059,747
8060,1300
8061,1500
8062,1900
8063,1000
8064,546
8065,2000
8066,6400
8067,1200
8068,1300
8069,878
8070,488
8071,1300
8072,2800
8073,4200
8074,7300
8075,1500
8076,2300
8077,1300
8078,1100
8079,1700
8080,1600
8081,868
8082,1500
8083,3700
8084,1600
8085,21800
8086,611
8087,866
8088,2400
8089,1400
8090,616
8091,2500
8092,958
8093,5000
8094,1500
8095,4200
8096,9000
8097,3800
8098,1500
8099,563
8100,3000
8101,11700
8102,6500
8103,4500
8104,737
8105,2300
8106,755
8107,3200
8108,1200
8109,1100
8110,985
8111,4900
8112,1200
8113,820
8114,1100
8115,1700
8116,2300
8117,2400
8118,4300
8119,619
8120,775
8121,398
8122,9800
8123,3900
8124,1200
8125,3600
8126,581
8127,2700
8128,2000
8129,538
8130,845
8131,1700
8132,1700
8133,11100
8134,1400
8135,1800
8136,4400
8137,1700
8138,3000
8139,966
8140,578
8141,1300
8142,6800
8143,516
8144,1700
8145,598
8146,5900
8147,503
8148,864
8149,674
8150,624
8151,3900
8152,8800
8153,1800
8154,954
8155,744
8156,8400
8157,706
8158,1400
8159,812
8160,1300
8161,845
8162,1000
8163,2900
8164,1600
8165,2300
8166,884
8167,2600
8168,3000
8169,2200
8170,853
8171,21300
8172,1200
8173,4300
8174,901
8175,4100
8176,1000
8177,77800
8178,380
8179,1600
8180,2300
8181,3700
8182,437
8183,7700
8184,11800
8185,12300
8186,943
8187,924
8188,924
8189,823
8190,870
8191,1200
8192,885
8193,1100
8194,783
8195,390
8196,528
8197,1200
8198,1800
8199,2000
8200,750
8201,970
8202,940
8203,648
8204,613
8205,651
8206,1700
8207,38000
8208,669
8209,1400
8210,1100
8211,2500
8212,2400
8213,964
8214,1300
8215,4100
8216,1100
8217,1200
8218,2700
8219,766
8220,3300
8221,1700
8222,1000
8223,1300
8224,3000
8225,3600
8226,7800
8227,1400
8228,2700
8229,961
8230,1200
8231,688
8232,2400
8233,1900
8234,2400
8235,1400
8236,19800
8237,2400
8238,5500
8239,8200
8240,62000
8241,143
8242,2600
8243,2000
8244,3100
8245,4400
8246,2700
8247,1300
8248,1100
8249,1400
8250,2200
8251,6300
8252,6800
8253,927
8254,3400
8255,3500
8256,976
8257,1500
8258,631
8259,3500
8260,4200
8261,1300
8262,1500
8263,2000
8264,1000
8265,1200
8266,3300
8267,10900
8268,783
8269,1700
8270,1500
8271,1100
8272,2200
8273,830
8274,2600
8275,12600
8276,473
8277,2900
8278,730
8279,1100
8280,3700
8281,4900
8282,1100
8283,1800
8284,1600
8285,8300
8286,8600
8287,4600
8288,1700
8289,7700
8290,1600
8291,917
8292,11800
8293,2400
8294,2400
8295,634
8296,1900
8297,587
8298,738
8299,1300
8300,1700
8301,8400
8302,825
8303,3300
8304,1100
8305,491
8306,1200
8307,724
8308,767
8309,1300
8310,1000
8311,1400
8312,1100
8313,1000
8314,938
8315,4300
8316,1600
8317,1800
8318,3800
8319,3000
8320,959
8321,2700
8322,3800
8323,2700
8324,1400
8325,1900
8326,1500
8327,4800
8328,638
8329,956
8330,3200
8331,2400
8332,1900
8333,6300
8334,3900
8335,1400
8336,924
8337,882
8338,2000
8339,1200
8340,8800
8341,4900
8342,654
8343,5000
8344,8100
8345,1700
8346,1300
8347,1000
8348,4900
8349,1300
8350,4500
8351,888
8352,1800
8353,1700
8354,2000
8355,2800
8356,6400
8357,2100
8358,3800
8359,606
8360,1000
8361,1600
8362,1300
8363,905
8364,2800
8365,1200
8366,882
8367,1400
8368,11200
8369,4200
8370,766
8371,14300
8372,3600
8373,2000
8374,1100
8375,2100
8376,474
8377,974
8378,470
8379,1400
8380,2800
8381,2900
8382,1100
8383,7700
8384,898
8385,3700
8386,3700
8387,3300
8388,6700
8389,1100
8390,8300
8391,897
8392,21000
8393,5200
8394,447
8395,718
8396,981
8397,1200
8398,241
8399,2900
8400,918
8401,4200
8402,5400
8403,919
8404,1200
8405,966
8406,57100
8407,2200
8408,1900
8409,913
8410,12700
8411,1500
8412,1700
8413,682
8414,597
8415,3400
8416,626
8417,621
8418,2600
8419,1200
8420,1700
8421,994
8422,894
8423,1200
8424,1500
8425,901
8426,1600
8427,723
8428,3500
8429,1100
8430,873
8431,516
8432,2400
8433,5900
8434,10000
8435,1000
8436,754
8437,2300
8438,1300
8439,811
8440,8000
8441,4300
8442,1100
8443,2500
8444,11100
8445,12200
8446,647
8447,2100
8448,828
8449,781
8450,1700
8451,3800
8452,1100
8453,143100
8454,760
8455,3000
8456,1600
8457,957
8458,1200
8459,989
8460,4100
8461,1700
8462,620
8463,1800
8464,477
8465,3500
8466,4300
8467,4000
8468,2000
8469,899
8470,28000
8471,2000
8472,1100
8473,1700
8474,1500
8475,15900
8476,937
8477,2100
8478,6700
8479,2200
8480,1100
8481,3700
8482,931
8483,1100
8484,6100
8485,803
8486,4100
8487,900
8488,1000
8489,1100
8490,970
8491,2300
8492,3600
8493,1100
8494,1100
8495,582
8496,17100
8497,2500
8498,1300
8499,974
8500,2200
8501,1200
8502,899
8503,1500
8504,6900
8505,1100
8506,1400
8507,32600
8508,733
8509,3300
8510,603
8511,953
8512,8700
8513,949
8514,4700
8515,6800
8516,948
8517,1900
8518,721
8519,25200
8520,9100
8521,913
8522,2600
8523,1400
8524,651
8525,748
8526,2000
8527,1100
8528,1500
8529,845
8530,1700
8531,4100
8532,515
8533,1100
8534,1100
8535,6800
8536,1100
8537,2100
8538,1100
8539,1400
8540,2600
8541,844
8542,2300
8543,725
8544,2600
8545,6600
8546,2800
8547,676
8548,6500
8549,3700
8550,1500
8551,2000
8552,1900
8553,731
8554,1600
8555,3600
8556,29000
8557,1600
8558,1000
8559,714
8560,3900
8561,3700
8562,990
8563,1100
8564,974
8565,1400
8566,6200
8567,709
8568,12200
8569,8700
8570,1200
8571,941
8572,668
8573,368
8574,1400
8575,6100
8576,3900
8577,2900
8578,725
8579,2900
8580,807
8581,932
8582,742
8583,1100
8584,1700
8585,4500
8586,1500
8587,682
8588,1200
8589,2200
8590,1700
8591,492
8592,2400
8593,398
8594,12100
8595,19200
8596,7500
8597,1000
8598,11000
8599,3900
8600,812
8601,4000
8602,495
8603,8300
8604,1300
8605,6700
8606,1300
8607,1900
8608,1200
8609,4600
8610,1700
8611,1800
8612,1700
8613,1000
8614,2900
8615,4000
8616,1600
8617,653
8618,4600
8619,1300
8620,3100
8621,1700
8622,858
8623,2700
8624,8900
8625,900
8626,8600
8627,1300
8628,1600
8629,612
8630,2400
8631,4600
8632,1400
8633,1600
8634,1700
8635,763
8636,2000
8637,912
8638,1300
8639,1400
8640,702
8641,7700
8642,1000
8643,573
8644,1300
8645,983
8646,587
8647,1100
8648,601
8649,769
8650,784
8651,1100
8652,2200
8653,976
8654,1400
8655,6700
8656,2400
8657,3800
8658,1500
8659,2800
8660,4300
8661,5300
8662,3700
8663,568
8664,693
8665,653
8666,3900
8667,23100
8668,1400
8669,792
8670,2100
8671,10500
8672,630
8673,802
8674,3000
8675,2800
8676,940
8677,1100
8678,834
8679,1500
8680,4600
8681,1200
8682,681
8683,775
8684,1000
8685,4600
8686,2200
8687,1300
8688,58
8689,2600
8690,1100
8691,1100
8692,1800
8693,1600
8694,1200
8695,3000
8696,1000
8697,1500
8698,1000
8699,6500
8700,1100
8701,1900
8702,927
8703,3400
8704,1100
8705,663
8706,2800
8707,612
8708,1000
8709,725
8710,560
8711,2100
8712,615
8713,742
8714,10700
8715,2900
8716,795
8717,825
8718,1000
8719,475
8720,1700
8721,1300
8722,2100
8723,912
8724,2200
8725,2400
8726,974
8727,2600
8728,638
8729,22100
8730,1800
8731,612
8732,1000
8733,2100
8734,1900
8735,4500
8736,780
8737,1200
8738,1500
8739,3300
8740,1500
8741,759
8742,1000
8743,3400
8744,1600
8745,2400
8746,1500
8747,1400
8748,1000
8749,2500
8750,707
8751,1800
8752,2300
8753,928
8754,13200
8755,3000
8756,708
8757,1000
8758,1800
8759,17500
8760,2400
8761,697
8762,2200
8763,2300
8764,8600
8765,3600
8766,4700
8767,864
8768,907
8769,1100
8770,2200
8771,757
8772,1500
8773,1400
8774,1600
8775,1400
8776,6800
8777,1400
8778,191
8779,2400
8780,712
8781,6200
8782,723
8783,1300
8784,2900
8785,1800
8786,7600
8787,1500
8788,2400
8789,4100
8790,1100
8791,15400
8792,1100
8793,5400
8794,1700
8795,690
8796,1100
8797,2300
8798,1500
8799,478
8800,667
8801,1400
8802,576
8803,1100
8804,939
8805,2600
8806,875
8807,2200
8808,2500
8809,1400
8810,3400
8811,884
8812,6500
8813,2700
8814,925
8815,1300
8816,2000
8817,18800
8818,636
8819,7400
8820,2600
8821,4200
8822,2100
8823,2700
8824,1000
8825,807
8826,1400
8827,113700
8828,1300
8829,2000
8830,1000
8831,1100
8832,919
8833,936
8834,1100
8835,6900
8836,1000
8837,1600
8838,1000
8839,1700
8840,3700
8841,437
8842,1900
8843,2800
8844,1700
8845,3100
8846,1300
8847,818
8848,21600
8849,8000
8850,1300
8851,1500
8852,1300
8853,834
8854,478
8855,1400
8856,812
8857,5600
8858,1600
8859,5300
8860,899
8861,10400
8862,727
8863,18000
8864,879
8865,964
8866,829
8867,1500
8868,1900
8869,3400
8870,2500
8871,2900
8872,895
8873,1500
8874,934
8875,1600
8876,17200
8877,3300
8878,4600
8879,11100
8880,1100
8881,1700
8882,2200
8883,822
8884,299
8885,710
8886,968
8887,2300
8888,923
8889,917
8890,988
8891,460
8892,1700
8893,4300
8894,1100
8895,1000
8896,1800
8897,3900
8898,2300
8899,989
8900,3800
8901,832
8902,866
8903,21700
8904,5500
8905,760
8906,752
8907,1600
8908,1300
8909,22000
8910,676
8911,10100
8912,826
8913,4300
8914,1600
8915,3000
8916,755
8917,2600
8918,7900
8919,2400
8920,3500
8921,184
8922,1100
8923,908
8924,1500
8925,889
8926,2400
8927,3000
8928,3000
8929,794
8930,1200
8931,903
8932,6800
8933,601
8934,775
8935,1300
8936,1100
8937,1000
8938,3400
8939,1600
8940,434
8941,739
8942,2200
8943,5800
8944,2900
8945,2600
8946,815
8947,4000
8948,7200
8949,1200
8950,1100
8951,769
8952,2600
8953,957
8954,1100
8955,1000
8956,1400
8957,1200
8958,1200
8959,582
8960,2800
8961,1800
8962,956
8963,2600
8964,8900
8965,855
8966,780
8967,1300
8968,2900
8969,23900
8970,811
8971,1100
8972,3300
8973,1300
8974,545
8975,1800
8976,747
8977,6000
8978,552
8979,746
8980,1400
8981,569
8982,1200
8983,583
8984,4200
8985,11100
8986,2100
8987,2500
8988,2700
8989,1900
8990,1500
8991,1500
8992,719
8993,886
8994,2100
8995,1200
8996,2700
8997,2600
8998,11800
8999,845
9000,1300
9001,1100
9002,639
9003,1200
9004,29700
9005,3600
9006,1900
9007,1400
9008,2900
9009,1100
9010,9500
9011,1500
9012,653
9013,625
9014,2000
9015,20900
9016,2200
9017,1700
9018,5200
9019,2000
9020,688
9021,914
9022,1100
9023,1300
9024,4400
9025,863
9026,1400
9027,1100
9028,512
9029,9900
9030,2100
9031,2900
9032,3300
9033,1300
9034,712
9035,954
9036,1500
9037,904
9038,6200
9039,878
9040,1300
9041,7900
9042,4000
9043,9500
9044,1200
9045,1200
9046,1000
9047,1100
9048,6100
9049,1300
9050,3500
9051,2400
9052,1100
9053,1200
9054,2600
9055,2300
9056,2300
9057,2100
9058,946
9059,1400
9060,1200
9061,1100
9062,587
9063,819
9064,768
9065,3900
9066,4200
9067,1300
9068,1300
9069,777
9070,656
9071,1400
9072,1500
9073,1600
9074,16500
9075,1100
9076,820
9077,519
9078,1300
9079,1600
9080,755
9081,3400
9082,1100
9083,2200
9084,923
9085,744
9086,664
9087,664
9088,502
9089,688
9090,3400
9091,3500
9092,1000
9093,3100
9094,23000
9095,934
9096,1400
9097,11300
9098,2800
9099,630
9100,11800
9101,1300
9102,483
9103,981
9104,1000
9105,7400
9106,1100
9107,659
9108,4200
9109,11000
9110,712
9111,862
9112,1400
9113,456
9114,6900
9115,996
9116,1500
9117,2100
9118,948
9119,1000
9120,4100
9121,1200
9122,498
9123,4000
9124,1500
9125,1600
9126,2400
9127,10000
9128,308
9129,2000
9130,827
9131,1400
9132,486
9133,1700
9134,1200
9135,442
9136,1800
9137,390
9138,5200
9139,1000
9140,13800
9141,4400
9142,942
9143,1300
9144,633
9145,3500
9146,681
9147,5000
9148,692
9149,743
9150,3700
9151,2700
9152,538
9153,12800
9154,827
9155,2500
9156,1600
9157,2500
9158,770
9159,8100
9160,2900
9161,3600
9162,1100
9163,586
9164,608
9165,17400
9166,1500
9167,1100
9168,572
9169,554
9170,1800
9171,1200
9172,40200
9173,1500
9174,3600
9175,2200
9176,965
9177,2000
9178,831
9179,1300
9180,850
9181,1400
9182,2100
9183,5000
9184,5700
9185,1500
9186,821
9187,5800
9188,914
9189,924
9190,791
9191,5000
9192,832
9193,6100
9194,944
9195,1800
9196,1200
9197,5700
9198,555
9199,4400
9200,1100
9201,1300
9202,7700
9203,1700
9204,998
9205,5300
9206,15700
9207,1800
9208,791
9209,1400
9210,924
9211,519
9212,2700
9213,655
9214,797
9215,6600
9216,3200
9217,693
9218,3800
9219,1300
9220,1200
9221,10000
9222,629
9223,635
9224,8200
9225,10700
9226,708
9227,2300
9228,1000
9229,9600
9230,784
9231,2900
9232,1200
9233,1200
9234,1700
9235,726
9236,909
9237,971
9238,1700
9239,2300
9240,1200
9241,718
9242,978
9243,808
9244,3800
9245,5600
9246,3900
9247,851
9248,3200
9249,1300
9250,2900
9251,831
9252,1600
9253,2400
9254,6300
9255,568
9256,1200
9257,2900
9258,11400
9259,2400
9260,2000
9261,19800
9262,2100
9263,1000
9264,31500
9265,1000
9266,2800
9267,1000
9268,3600
9269,1100
9270,3200
9271,719
9272,1700
9273,2500
9274,686
9275,1900
9276,454
9277,2900
9278,385
9279,911
9280,919
9281,1000
9282,5000
9283,1500
9284,834
9285,3800
9286,806
9287,1000
9288,8600
9289,1100
9290,1800
9291,1600
9292,2100
9293,979
9294,2700
9295,2200
9296,1600
9297,843
9298,1700
9299,1100
9300,692
9301,5900
9302,1400
9303,758
9304,2000
9305,1600
9306,608
9307,2700
9308,3000
9309,1900
9310,2000
9311,4800
9312,2600
9313,5500
9314,26200
9315,12400
9316,3200
9317,11100
9318,827
9319,3600
9320,4100
9321,4300
9322,3000
9323,7500
9324,2700
9325,48000
9326,1000
9327,1000
9328,835
9329,1800
9330,720
9331,952
9332,725
9333,435
9334,875
9335,1200
9336,863
9337,1100
9338,1100
9339,3000
9340,1200
9341,962
9342,1100
9343,6900
9344,2700
9345,1200
9346,18400
9347,2000
9348,720
9349,1200
9350,806
9351,668
9352,917
9353,904
9354,12900
9355,695
9356,1500
9357,1800
9358,974
9359,2400
9360,4200
9361,464
9362,5700
9363,1500
9364,2400
9365,1200
9366,28200
9367,13800
9368,1100
9369,31500
9370,3200
9371,1400
9372,2800
9373,1200
9374,2800
9375,861
9376,11600
9377,1400
9378,2000
9379,3700
9380,727
9381,539
9382,992
9383,20200
9384,786
9385,697
9386,3700
9387,2700
9388,59000
9389,1100
9390,1100
9391,1300
9392,16600
9393,774
9394,2800
9395,2600
9396,1400
9397,872
9398,977
9399,4200
9400,2700
9401,768
9402,2700
9403,22000
9404,887
9405,608
9406,1800
9407,412
9408,2300
9409,520
9410,746
9411,990
9412,1200
9413,899
9414,1400
9415,1400
9416,1200
9417,16500
9418,1100
9419,13000
9420,1200
9421,41000
9422,4800
9423,14000
9424,1000
9425,9900
9426,3500
9427,4500
9428,6900
9429,17100
9430,3900
9431,2900
9432,1300
9433,9200
9434,787
9435,888
9436,1400
9437,11400
9438,1400
9439,799
9440,1900
9441,3000
9442,343
9443,1100
9444,825
9445,1700
9446,3000
9447,10700
9448,1400
9449,3600
9450,1200
9451,1900
9452,7800
9453,1000
9454,5300
9455,3300
9456,1200
9457,1100
9458,2700
9459,1100
9460,878
9461,1800
9462,4100
9463,715
9464,41800
9465,946
9466,7800
9467,970
9468,1100
9469,1100
9470,841
9471,534
9472,999
9473,5600
9474,1600
9475,947
9476,1400
9477,626
9478,1600
9479,1100
9480,1400
9481,976
9482,1400
9483,2000
9484,2200
9485,843
9486,1200
9487,11100
9488,3200
9489,5900
9490,645
9491,2600
9492,966
9493,1400
9494,808
9495,1200
9496,905
9497,6700
9498,1900
9499,1300
9500,2600
9501,659
9502,1800
9503,2100
9504,1300
9505,348
9506,602
9507,1100
9508,356
9509,1200
9510,3600
9511,5200
9512,890
9513,1100
9514,1100
9515,1700
9516,560
9517,1900
9518,4400
9519,3600
9520,1600
9521,2100
9522,1200
9523,1800
9524,1800
9525,989
9526,3900
9527,2100
9528,3700
9529,3700
9530,9800
9531,1100
9532,785
9533,1600
9534,221
9535,4800
9536,2400
9537,2300
9538,797
9539,35800
9540,1300
9541,3200
9542,1100
9543,6500
9544,3200
9545,1800
9546,990
9547,1200
9548,3100
9549,9800
9550,2100
9551,1200
9552,807
9553,2300
9554,1400
9555,2100
9556,782
9557,688
9558,7000
9559,704
9560,1000
9561,4000
9562,924
9563,410
9564,3600
9565,742
9566,492
9567,802
9568,1000
9569,416
9570,1000
9571,782
9572,2900
9573,897
9574,590
9575,1500
9576,760
9577,1000
9578,4700
9579,1700
9580,1900
9581,887
9582,1100
9583,1100
9584,1500
9585,1200
9586,865
9587,989
9588,2200
9589,2200
9590,1900
9591,965
9592,1100
9593,706
9594,893
9595,2400
9596,885
9597,4100
9598,9800
9599,1300
9600,1000
9601,1700
9602,1200
9603,939
9604,3600
9605,1500
9606,881
9607,701
9608,1800
9609,1400
9610,2100
9611,2500
9612,2600
9613,88500
9614,5700
9615,1300
9616,1500
9617,888
9618,2300
9619,21000
9620,1600
9621,1300
9622,2200
9623,828
9624,565
9625,17100
9626,1100
9627,2500
9628,5100
9629,712
9630,745
9631,4800
9632,1200
9633,906
9634,103
9635,10400
9636,1700
9637,2200
9638,3600
9639,7700
9640,1600
9641,7600
9642,554
9643,18600
9644,654
9645,440
9646,930
9647,2200
9648,1100
9649,1600
9650,1100
9651,7300
9652,1200
9653,907
9654,962
9655,2400
9656,7900
9657,1200
9658,7800
9659,585
9660,1300
9661,3300
9662,23800
9663,944
9664,938
9665,9700
9666,715
9667,1200
9668,772
9669,1300
9670,4400
9671,4600
9672,2500
9673,5100
9674,3600
9675,799
9676,3100
9677,5900
9678,826
9679,4400
9680,2500
9681,2800
9682,6800
9683,1300
9684,917
9685,2400
9686,8500
9687,1200
9688,1700
9689,35500
9690,2100
9691,2000
9692,2300
9693,1000
9694,1200
9695,11400
9696,1500
9697,788
9698,863
9699,1100
9700,2000
9701,1300
9702,15000
9703,1800
9704,691
9705,5800
9706,7400
9707,1100
9708,15500
9709,5200
9710,3800
9711,26400
9712,772
9713,2300
9714,421
9715,1100
9716,4800
9717,3100
9718,772
9719,2000
9720,1200
9721,1700
9722,1300
9723,1500
9724,1200
9725,3800
9726,9900
9727,2900
9728,1200
9729,4800
9730,2700
9731,951
9732,1400
9733,566
9734,1900
9735,517
9736,2100
9737,2800
9738,3800
9739,1800
9740,1800
9741,1500
9742,2900
9743,1100
9744,1300
9745,4000
9746,8800
9747,4900
9748,740
9749,1900
9750,1300
9751,5200
9752,6400
9753,3400
9754,1400
9755,1100
9756,9400
9757,5600
9758,736
9759,1100
9760,959
9761,2000
9762,764
9763,801
9764,1600
9765,2500
9766,5300
9767,1700
9768,3100
9769,2100
9770,566
9771,1100
9772,504
9773,1900
9774,1300
9775,1800
9776,1100
9777,1200
9778,758
9779,1400
9780,1600
9781,27000
9782,2200
9783,441
9784,5500
9785,977
9786,714
9787,1200
9788,92100
9789,1600
9790,2700
9791,571
9792,736
9793,1100
9794,2900
9795,2200
9796,7900
9797,2400
9798,3400
9799,753
9800,7200
9801,1300
9802,1200
9803,2000
9804,1300
9805,1700
9806,784
9807,2000
9808,621
9809,435
9810,1200
9811,1500
9812,832
9813,560
9814,964
9815,4000
9816,1200
9817,1100
9818,1600
9819,1500
9820,12500
9821,1100
9822,4100
9823,890
9824,1200
9825,518
9826,4900
9827,691
9828,851
9829,533
9830,837
9831,415
9832,1900
9833,5200
9834,852
9835,878
9836,1200
9837,1200
9838,3500
9839,1900
9840,1300
9841,665
9842,1400
9843,491
9844,5100
9845,1200
9846,725
9847,1100
9848,922
9849,1000
9850,1900
9851,1600
9852,1200
9853,3900
9854,753
9855,13700
9856,4900
9857,1200
9858,3800
9859,6400
9860,10800
9861,2200
9862,932
9863,2300
9864,25900
9865,6900
9866,497
9867,1100
9868,1400
9869,13900
9870,806
9871,661
9872,2600
9873,109800
9874,1900
9875,2100
9876,626
9877,1100
9878,1200
9879,869
9880,1200
9881,1100
9882,47
9883,603
9884,40400
9885,773
9886,2500
9887,425
9888,521
9889,471
9890,14700
9891,3500
9892,1100
9893,564
9894,6900
9895,1500
9896,1200
9897,4700
9898,1600
9899,4000
9900,1600
9901,1900
9902,2200
9903,1500
9904,547
9905,3500
9906,2400
9907,26800
9908,3100
9909,697
9910,919
9911,1700
9912,7600
9913,879
9914,1800
9915,1100
9916,1000
9917,4000
9918,1500
9919,1700
9920,3600
9921,2000
9922,7500
9923,1000
9924,1600
9925,1000
9926,3000
9927,690
9928,12900
9929,1200
9930,4000
9931,940
9932,1700
9933,5800
9934,3500
9935,1000
9936,927
9937,2500
9938,2300
9939,1100
9940,1100
9941,967
9942,1600
9943,3500
9944,653
9945,1100
9946,2000
9947,2000
9948,1600
9949,1000
9950,674
9951,1300
9952,2000
9953,402
9954,686
9955,4700
9956,1900
9957,1000
9958,5100
9959,732
9960,588
9961,859
9962,1300
9963,1500
9964,555
9965,224
9966,1700
9967,4400
9968,3900
9969,1900
9970,33400
9971,1600
9972,1100
9973,1200
9974,1200
9975,4400
9976,459
9977,956
9978,2300
9979,1100
9980,838
