,shares
20662,89
20663,390
20664,478
20665,430
20666,451
20667,224
20668,470
20669,433
20670,221
20671,54
20672,412
20673,496
20674,461
20675,456
20676,423
20677,497
20678,412
20679,498
20680,477
20681,309
20682,402
20683,447
20684,491
20685,473
20686,385
20687,446
20688,112
20689,488
20690,458
20691,368
20692,277
20693,78
20694,112
20695,497
20696,435
20697,468
20698,472
20699,436
20700,488
20701,402
20702,220
20703,410
20704,491
20705,444
20706,399
20707,404
20708,238
20709,471
20710,471
20711,425
20712,437
20713,409
20714,429
20715,342
20716,488
20717,438
20718,88
20719,422
20720,220
20721,348
20722,462
20723,454
20724,474
20725,478
20726,381
20727,49
20728,444
20729,460
20730,462
20731,156
20732,399
20733,299
20734,492
20735,413
20736,425
20737,492
20738,22
20739,93
20740,141
20741,462
20742,422
20743,241
20744,473
20745,488
20746,399
20747,422
20748,449
20749,458
20750,435
20751,200
20752,413
20753,477
20754,262
20755,433
20756,420
20757,85
20758,477
20759,416
20760,295
20761,448
20762,64
20763,221
20764,440
20765,70
20766,461
20767,123
20768,471
20769,477
20770,441
20771,138
20772,491
20773,492
20774,54
20775,460
20776,413
20777,478
20778,382
20779,456
20780,138
20781,294
20782,444
20783,460
20784,429
20785,439
20786,497
20787,423
20788,485
20789,43
20790,256
20791,429
20792,221
20793,426
20794,402
20795,47
20796,488
20797,433
20798,420
20799,429
20800,375
20801,409
20802,468
20803,406
20804,165
20805,78
20806,413
20807,410
20808,471
20809,467
20810,89
20811,144
20812,444
20813,478
20814,469
20815,457
20816,398
20817,324
20818,137
20819,380
20820,463
20821,402
20822,469
20823,456
20824,309
20825,295
20826,88
20827,412
20828,402
20829,437
20830,436
20831,496
20832,423
20833,486
20834,406
20835,447
20836,70
20837,429
20838,343
20839,386
20840,251
20841,475
20842,471
20843,437
20844,469
20845,448
20846,415
20847,496
20848,416
20849,495
20850,461
20851,402
20852,435
20853,435
20854,475
20855,390
20856,383
20857,461
20858,482
20859,498
20860,414
20861,485
20862,427
20863,137
20864,495
20865,36
20866,458
20867,109
20868,455
20869,474
20870,411
20871,407
20872,119
20873,410
20874,498
20875,492
20876,341
20877,110
20878,70
20879,437
20880,184
20881,469
20882,480
20883,495
20884,498
20885,262
20886,411
20887,423
20888,264
20889,425
20890,469
20891,438
20892,417
20893,441
20894,28
20895,450
20896,478
20897,421
20898,455
20899,474
20900,486
20901,294
20902,440
20903,471
20904,70
20905,461
20906,341
20907,112
20908,458
20909,404
20910,88
20911,361
20912,478
20913,490
20914,436
20915,441
20916,495
20917,402
20918,437
20919,442
20920,429
20921,395
20922,444
20923,437
20924,478
20925,89
20926,176
20927,380
20928,413
20929,178
20930,196
20931,370
20932,402
20933,47
20934,141
20935,54
20936,448
20937,499
20938,489
20939,421
20940,478
20941,471
20942,445
20943,411
20944,455
20945,480
20946,461
20947,438
20948,451
20949,473
20950,478
20951,498
20952,444
20953,475
20954,477
20955,384
20956,63
20957,492
20958,477
20959,380
20960,402
20961,361
20962,449
20963,472
20964,488
20965,475
20966,412
20967,480
20968,232
20969,460
20970,368
20971,341
20972,412
20973,156
20974,491
20975,488
20976,478
20977,434
20978,85
20979,184
20980,474
20981,224
20982,45
20983,478
20984,452
20985,112
20986,462
20987,474
20988,154
20989,447
20990,478
20991,412
20992,442
20993,165
20994,112
20995,473
20996,454
20997,415
20998,474
20999,478
21000,241
21001,460
21002,449
21003,496
21004,477
21005,429
21006,438
21007,176
21008,462
21009,91
21010,474
21011,384
21012,377
21013,36
21014,486
21015,488
21016,495
21017,444
21018,264
21019,475
21020,369
21021,78
21022,446
21023,430
21024,470
21025,425
21026,54
21027,322
21028,410
21029,28
21030,82
21031,441
21032,478
21033,58
21034,447
21035,491
21036,485
21037,49
21038,474
21039,358
21040,478
21041,435
21042,410
21043,399
21044,98
21045,492
21046,454
21047,465
21048,474
21049,467
21050,178
21051,464
21052,311
21053,459
21054,496
21055,469
21056,438
21057,413
21058,474
21059,309
21060,486
21061,407
21062,475
21063,458
21064,369
21065,5
21066,435
21067,488
21068,488
21069,70
21070,482
21071,451
21072,434
21073,375
21074,451
21075,425
21076,395
21077,477
21078,337
21079,258
21080,471
21081,299
21082,264
21083,484
21084,70
21085,433
21086,70
21087,460
21088,28
21089,187
21090,144
21091,474
21092,477
21093,217
21094,473
21095,435
21096,495
21097,452
21098,311
21099,80
21100,232
21101,165
21102,468
21103,497
21104,455
21105,224
21106,444
21107,496
21108,445
21109,423
21110,492
21111,356
21112,436
21113,89
21114,168
21115,454
21116,465
21117,485
21118,399
21119,440
21120,432
21121,415
21122,435
21123,478
21124,460
21125,478
21126,390
21127,471
21128,98
21129,402
21130,63
21131,286
21132,451
21133,200
21134,417
21135,435
21136,224
21137,486
21138,490
21139,22
21140,417
21141,237
21142,498
21143,416
21144,390
21145,58
21146,473
21147,112
21148,496
21149,430
21150,473
21151,488
21152,435
21153,308
21154,256
21155,407
21156,477
21157,402
21158,486
21159,440
21160,490
21161,488
21162,374
21163,444
21164,406
21165,138
21166,343
21167,440
21168,471
21169,438
21170,178
21171,36
21172,233
21173,87
21174,434
21175,318
21176,478
21177,435
21178,497
21179,498
21180,413
21181,458
21182,489
21183,370
21184,495
21185,455
21186,402
21187,486
21188,231
21189,98
21190,478
21191,406
21192,429
21193,224
21194,468
21195,428
21196,405
21197,420
21198,496
21199,44
21200,421
21201,28
21202,358
21203,354
21204,245
21205,395
21206,308
21207,258
21208,324
21209,435
21210,137
21211,441
21212,430
21213,425
21214,426
21215,444
21216,469
21217,238
21218,309
21219,135
21220,402
21221,469
21222,470
21223,412
21224,415
21225,356
21226,435
21227,330
21228,250
21229,464
21230,49
21231,435
21232,432
21233,475
21234,459
21235,459
21236,475
21237,452
21238,491
21239,431
21240,431
21241,412
21242,469
21243,458
21244,381
21245,324
21246,70
21247,348
21248,410
21249,425
21250,474
21251,415
21252,410
21253,423
21254,226
21255,425
21256,475
21257,447
21258,455
21259,460
21260,139
21261,434
21262,468
21263,390
21264,484
21265,431
21266,70
21267,369
21268,390
21269,485
21270,202
21271,200
21272,78
21273,398
21274,393
21275,496
21276,420
21277,63
21278,496
21279,241
21280,342
21281,425
21282,483
21283,369
21284,89
21285,411
21286,36
21287,464
21288,358
21289,286
21290,399
21291,444
21292,468
21293,482
21294,448
21295,473
21296,358
21297,485
21298,262
21299,356
21300,241
21301,455
21302,232
21303,168
21304,405
21305,322
21306,469
21307,308
21308,469
21309,495
21310,176
21311,491
21312,423
21313,308
21314,470
21315,490
21316,112
21317,406
21318,429
21319,217
21320,436
21321,435
21322,469
21323,43
21324,488
21325,299
21326,232
21327,447
21328,464
21329,498
21330,196
21331,477
21332,417
21333,491
21334,404
21335,258
21336,432
21337,123
21338,415
21339,478
21340,358
21341,483
21342,477
21343,435
21344,495
21345,423
21346,460
21347,475
21348,488
21349,478
21350,448
21351,221
21352,482
21353,98
21354,5
21355,385
21356,406
21357,398
21358,433
21359,458
21360,461
21361,402
21362,162
21363,474
21364,395
21365,139
21366,139
21367,447
21368,370
21369,478
21370,395
21371,469
21372,461
21373,436
21374,85
21375,478
21376,473
21377,433
21378,456
21379,404
21380,35
21381,369
21382,479
21383,176
21384,425
21385,498
21386,462
21387,479
21388,184
21389,474
21390,469
21391,374
21392,462
21393,486
21394,429
21395,474
21396,478
21397,49
21398,372
21399,426
21400,93
21401,475
21402,311
21403,464
21404,386
21405,485
21406,410
21407,262
21408,409
21409,64
21410,47
21411,375
21412,442
21413,427
21414,474
21415,460
21416,154
21417,477
21418,475
21419,495
21420,82
21421,311
21422,112
21423,429
21424,482
21425,447
21426,484
21427,458
21428,374
21429,494
21430,91
21431,423
21432,221
21433,426
21434,78
21435,407
21436,435
21437,462
21438,413
21439,286
21440,473
21441,456
21442,462
21443,413
21444,423
21445,452
21446,484
21447,411
21448,390
21449,390
21450,420
21451,462
21452,202
21453,396
21454,93
21455,470
21456,398
21457,486
21458,144
21459,486
21460,474
21461,416
21462,432
21463,488
21464,416
21465,470
21466,496
21467,456
21468,436
21469,391
21470,369
21471,368
21472,451
21473,444
21474,448
21475,251
21476,491
21477,436
21478,495
21479,80
21480,382
21481,469
21482,143
21483,410
21484,478
21485,495
21486,256
21487,495
21488,358
21489,385
21490,82
21491,376
21492,98
21493,471
21494,473
21495,368
21496,458
21497,473
21498,415
21499,491
21500,396
21501,441
21502,431
21503,200
21504,458
21505,420
21506,497
21507,452
21508,318
21509,80
21510,411
21511,456
21512,382
21513,438
21514,178
21515,168
21516,462
21517,451
21518,467
21519,405
21520,475
21521,436
21522,405
21523,144
21524,444
21525,112
21526,382
21527,422
21528,478
21529,492
21530,488
21531,469
21532,294
21533,220
21534,64
21535,436
21536,187
21537,475
21538,93
21539,83
21540,468
21541,47
21542,429
21543,138
21544,403
21545,63
21546,318
21547,472
21548,460
21549,456
21550,482
21551,473
21552,455
21553,476
21554,423
21555,483
21556,390
21557,490
21558,70
21559,475
21560,441
21561,286
21562,342
21563,421
21564,54
21565,361
21566,425
21567,446
21568,496
21569,119
21570,480
21571,469
21572,380
21573,413
21574,429
21575,494
21576,480
21577,437
21578,262
21579,87
21580,475
21581,378
21582,200
21583,110
21584,103
21585,447
21586,456
21587,436
21588,478
21589,151
21590,478
21591,460
21592,478
21593,28
21594,36
21595,447
21596,475
21597,448
21598,448
21599,402
21600,452
21601,156
21602,496
21603,429
21604,348
21605,436
21606,405
21607,475
21608,441
21609,455
21610,233
21611,431
21612,478
21613,49
21614,497
21615,83
21616,324
21617,396
21618,488
21619,438
21620,483
21621,445
21622,91
21623,109
21624,83
21625,469
21626,76
21627,454
21628,425
21629,471
21630,456
21631,445
21632,356
21633,422
21634,91
21635,462
21636,238
21637,296
21638,447
21639,480
21640,241
21641,233
21642,435
21643,484
21644,110
21645,261
21646,445
21647,456
21648,474
21649,423
21650,123
21651,436
21652,123
21653,492
21654,484
21655,202
21656,221
21657,296
21658,466
21659,476
21660,28
21661,5
21662,231
21663,165
21664,103
21665,448
21666,444
21667,474
21668,376
21669,309
21670,432
21671,485
21672,380
21673,471
21674,426
21675,458
21676,498
21677,451
21678,480
21679,413
21680,478
21681,473
21682,435
21683,168
21684,380
21685,413
21686,476
21687,200
21688,462
21689,479
21690,343
21691,476
21692,376
21693,447
21694,356
21695,478
21696,473
21697,412
21698,44
21699,495
21700,381
21701,412
21702,434
21703,89
21704,410
21705,261
21706,386
21707,196
21708,436
21709,165
21710,495
21711,435
21712,386
21713,221
21714,449
21715,123
21716,395
21717,451
21718,464
21719,457
21720,485
21721,452
21722,486
21723,452
21724,475
21725,277
21726,200
21727,451
21728,421
21729,369
21730,447
21731,423
21732,231
21733,498
21734,478
21735,184
21736,361
21737,410
21738,421
21739,220
21740,322
21741,447
21742,423
21743,493
21744,138
21745,479
21746,44
21747,444
21748,339
21749,279
21750,498
21751,474
21752,342
21753,462
21754,437
21755,266
21756,200
21757,463
21758,372
21759,162
21760,486
21761,369
21762,486
21763,490
21764,83
21765,495
21766,380
21767,435
21768,446
21769,402
21770,427
21771,414
21772,384
21773,377
21774,361
21775,380
21776,251
21777,144
21778,139
21779,138
21780,476
21781,469
21782,224
21783,475
21784,98
21785,431
21786,448
21787,262
21788,378
21789,432
21790,224
21791,426
21792,495
21793,385
21794,431
21795,490
21796,444
21797,492
21798,279
21799,476
21800,462
21801,286
21802,447
21803,449
21804,448
21805,218
21806,473
21807,478
21808,413
21809,370
21810,375
21811,322
21812,449
21813,430
21814,434
21815,322
21816,411
21817,191
21818,261
21819,279
21820,495
21821,486
21822,80
21823,444
21824,390
21825,224
21826,176
21827,112
21828,478
21829,483
21830,434
21831,458
21832,384
21833,395
21834,492
21835,22
21836,429
21837,474
21838,378
21839,417
21840,478
21841,429
21842,455
21843,471
21844,427
21845,474
21846,459
21847,484
21848,410
21849,478
21850,438
21851,417
21852,435
21853,405
21854,454
21855,471
21856,403
21857,478
21858,429
21859,82
21860,341
21861,435
21862,460
21863,221
21864,112
21865,78
21866,437
21867,405
21868,135
21869,398
21870,413
21871,412
21872,474
21873,477
21874,139
21875,58
21876,462
21877,382
21878,245
21879,481
21880,369
21881,220
21882,454
21883,342
21884,63
21885,435
21886,478
21887,28
21888,339
21889,498
21890,391
21891,135
21892,478
21893,484
21894,45
21895,294
21896,287
21897,356
21898,477
21899,429
21900,128
21901,441
21902,478
21903,435
21904,446
21905,456
21906,294
21907,296
21908,123
21909,311
21910,469
21911,241
21912,191
21913,471
21914,463
21915,44
21916,475
21917,436
21918,160
21919,430
21920,475
21921,435
21922,461
21923,488
21924,498
21925,433
21926,476
21927,449
21928,383
21929,85
21930,200
21931,448
21932,478
21933,449
21934,444
21935,381
21936,428
21937,70
21938,456
21939,295
21940,480
21941,237
21942,395
21943,491
21944,422
21945,93
21946,423
21947,497
21948,454
21949,224
21950,473
21951,496
21952,436
21953,475
21954,496
21955,369
21956,475
21957,375
21958,473
21959,404
21960,399
21961,462
21962,413
21963,452
21964,184
21965,324
21966,135
21967,461
21968,439
21969,139
21970,476
21971,411
21972,337
21973,488
21974,489
21975,83
21976,478
21977,383
21978,495
21979,445
21980,399
21981,437
21982,466
21983,54
21984,245
21985,390
21986,434
21987,417
21988,447
21989,423
21990,439
21991,375
21992,473
21993,473
21994,256
21995,233
21996,58
21997,80
21998,425
21999,448
22000,429
22001,478
22002,449
22003,311
22004,396
22005,110
22006,484
22007,473
22008,440
22009,425
22010,399
22011,496
22012,417
22013,491
22014,499
22015,451
22016,187
22017,498
22018,475
22019,28
22020,412
22021,473
22022,438
22023,135
22024,123
22025,354
22026,489
22027,420
22028,499
22029,493
22030,258
22031,497
22032,467
22033,286
22034,497
22035,427
22036,85
22037,494
22038,475
22039,370
22040,416
22041,478
22042,341
22043,491
22044,490
22045,438
22046,498
22047,154
22048,322
22049,438
22050,168
22051,472
22052,472
22053,232
22054,337
22055,165
22056,402
22057,473
22058,433
22059,459
22060,80
22061,264
22062,398
22063,427
22064,458
22065,143
22066,426
22067,461
22068,361
22069,474
22070,452
22071,425
22072,202
22073,402
22074,85
22075,156
22076,498
22077,491
22078,286
22079,478
22080,444
22081,473
22082,251
22083,286
22084,459
22085,356
22086,261
22087,226
22088,496
22089,220
22090,473
22091,467
22092,358
22093,495
22094,374
22095,370
22096,495
22097,374
22098,431
22099,490
22100,473
22101,232
22102,473
22103,422
22104,358
22105,468
22106,137
22107,435
22108,440
22109,490
22110,139
22111,287
22112,348
22113,47
22114,417
22115,495
22116,459
22117,479
22118,476
22119,151
22120,221
22121,493
22122,455
22123,462
22124,491
22125,495
22126,308
22127,464
22128,395
22129,434
22130,322
22131,412
22132,497
22133,415
22134,63
22135,324
22136,488
22137,436
22138,420
22139,311
22140,422
22141,497
22142,464
22143,486
22144,80
22145,466
22146,375
22147,264
22148,464
22149,499
22150,488
22151,494
22152,413
22153,474
22154,241
22155,412
22156,452
22157,144
22158,391
22159,445
22160,423
22161,439
22162,437
22163,438
22164,477
22165,473
22166,63
22167,484
22168,404
22169,477
22170,93
22171,128
22172,449
22173,413
22174,484
22175,393
22176,80
22177,488
22178,330
22179,434
22180,475
22181,231
22182,438
22183,80
22184,462
22185,241
22186,444
22187,435
22188,460
22189,486
22190,309
22191,380
22192,473
22193,256
22194,343
22195,469
22196,382
22197,448
22198,460
22199,70
22200,88
22201,410
22202,497
22203,135
22204,420
22205,237
22206,488
22207,287
22208,409
22209,455
22210,261
22211,385
22212,356
22213,176
22214,468
22215,444
22216,428
22217,139
22218,471
22219,469
22220,459
22221,426
22222,119
22223,35
22224,231
22225,460
22226,469
22227,497
22228,395
22229,430
22230,494
22231,233
22232,407
22233,417
22234,220
22235,460
22236,494
22237,496
22238,496
22239,356
22240,348
22241,478
22242,481
22243,437
22244,491
22245,398
22246,368
22247,425
22248,151
22249,330
22250,58
22251,324
22252,36
22253,356
22254,35
22255,488
22256,472
22257,224
22258,429
22259,468
22260,286
22261,478
22262,110
22263,450
22264,396
22265,490
22266,488
22267,477
22268,369
22269,437
22270,497
22271,28
22272,396
22273,447
22274,461
22275,454
22276,484
22277,262
22278,368
22279,402
22280,426
22281,434
22282,474
22283,302
22284,482
22285,402
22286,399
22287,91
22288,478
22289,80
22290,476
22291,492
22292,372
22293,427
22294,354
22295,478
22296,43
22297,447
22298,160
22299,390
22300,471
22301,421
22302,224
22303,264
22304,396
22305,287
22306,444
22307,475
22308,287
22309,422
22310,448
22311,452
22312,478
22313,485
22314,165
22315,469
22316,286
22317,425
22318,404
22319,458
22320,478
22321,375
22322,417
22323,425
22324,98
22325,383
22326,448
22327,309
22328,458
22329,437
22330,5
22331,330
22332,462
22333,471
22334,318
22335,455
22336,165
22337,468
22338,412
22339,402
22340,245
22341,440
22342,414
22343,497
22344,138
22345,47
22346,486
22347,138
22348,342
22349,399
22350,491
22351,399
22352,390
22353,468
22354,309
22355,423
22356,462
22357,474
22358,421
22359,196
22360,442
22361,488
22362,358
22363,91
22364,462
22365,168
22366,452
22367,158
22368,261
22369,464
22370,324
22371,233
22372,372
22373,492
22374,112
22375,445
22376,478
22377,386
22378,416
22379,475
22380,218
22381,286
22382,469
22383,414
22384,141
22385,455
22386,221
22387,476
22388,368
22389,423
22390,426
22391,399
22392,384
22393,128
22394,202
22395,474
22396,3600
22397,4300
22398,2800
22399,1400
22400,2000
22401,1500
22402,1400
22403,1800
22404,3300
22405,3500
22406,3700
22407,1700
22408,2000
22409,1700
22410,2400
22411,2200
22412,3700
22413,2100
22414,1600
22415,4200
22416,2400
22417,1900
22418,2700
22419,2200
22420,1400
22421,2000
22422,2700
22423,4500
22424,2100
22425,1500
22426,2900
22427,1400
22428,1800
22429,4300
22430,2200
22431,2300
22432,2400
22433,1600
22434,1700
22435,2500
22436,2300
22437,1500
22438,1600
22439,1800
22440,2700
22441,4700
22442,2100
22443,1500
22444,1400
22445,2400
22446,2900
22447,2300
22448,1400
22449,2600
22450,1900
22451,2900
22452,2300
22453,1800
22454,1800
22455,2300
22456,2200
22457,2400
22458,1800
22459,2200
22460,1600
22461,2800
22462,4500
22463,1700
22464,1400
22465,2600
22466,4800
22467,3700
22468,2800
22469,2300
22470,4100
22471,2900
22472,1600
22473,1500
22474,1500
22475,4500
22476,1400
22477,3300
22478,1600
22479,3600
22480,2500
22481,2700
22482,1800
22483,1400
22484,4500
22485,1600
22486,1500
22487,4600
22488,2400
22489,3900
22490,1900
22491,3600
22492,1600
22493,2300
22494,1700
22495,3600
22496,2700
22497,3300
22498,4800
22499,3600
22500,3700
22501,3400
22502,2300
22503,3900
22504,2000
22505,3400
22506,1500
22507,2200
22508,1800
22509,3100
22510,3500
22511,3800
22512,1400
22513,1600
22514,2500
22515,1400
22516,2000
22517,1800
22518,3300
22519,1500
22520,1700
22521,1700
22522,2100
22523,1800
22524,4200
22525,1500
22526,1700
22527,2600
22528,1700
22529,1900
22530,1600
22531,1500
22532,3200
22533,2800
22534,3100
22535,2300
22536,4500
22537,1500
22538,3700
22539,1700
22540,2400
22541,2100
22542,2400
22543,2300
22544,4100
22545,2700
22546,1400
22547,4100
22548,4400
22549,3800
22550,1900
22551,3600
22552,2400
22553,2200
22554,1500
22555,2000
22556,2000
22557,2400
22558,3900
22559,1400
22560,1400
22561,2200
22562,1500
22563,1800
22564,1400
22565,4900
22566,2100
22567,1600
22568,2200
22569,2800
22570,3900
22571,1500
22572,1400
22573,2000
22574,1600
22575,1900
22576,1900
22577,1700
22578,1500
22579,3100
22580,1800
22581,2700
22582,1500
22583,3900
22584,3600
22585,2500
22586,2300
22587,2000
22588,3900
22589,3700
22590,1700
22591,1800
22592,2800
22593,1800
22594,4200
22595,4300
22596,1900
22597,1600
22598,1400
22599,2400
22600,2400
22601,1700
22602,3800
22603,2600
22604,1800
22605,1500
22606,3100
22607,1400
22608,4500
22609,2700
22610,1800
22611,3500
22612,1500
22613,2000
22614,2400
22615,2900
22616,2100
22617,1600
22618,2200
22619,2300
22620,1900
22621,1500
22622,1900
22623,3000
22624,2600
22625,2000
22626,1500
22627,4700
22628,2100
22629,1400
22630,1600
22631,2000
22632,1600
22633,1700
22634,1700
22635,1700
22636,1400
22637,1600
22638,2200
22639,3800
22640,1800
22641,3900
22642,2000
22643,4500
22644,1900
22645,3000
22646,4600
22647,2600
22648,2800
22649,1500
22650,1700
22651,2000
22652,2100
22653,2800
22654,3800
22655,1500
22656,1700
22657,1400
22658,1800
22659,2100
22660,2100
22661,3000
22662,3100
22663,2600
22664,2300
22665,3000
22666,2700
22667,1400
22668,1600
22669,2700
22670,1400
22671,2900
22672,2700
22673,1500
22674,1400
22675,3700
22676,2800
22677,2100
22678,1800
22679,1800
22680,3200
22681,3900
22682,3400
22683,1700
22684,4800
22685,1800
22686,4600
22687,2000
22688,2300
22689,3900
22690,2100
22691,3200
22692,4100
22693,1500
22694,4000
22695,1900
22696,1400
22697,1500
22698,1600
22699,2000
22700,2600
22701,2600
22702,1600
22703,1700
22704,1600
22705,2200
22706,4900
22707,4600
22708,2600
22709,1700
22710,1700
22711,2000
22712,2500
22713,3500
22714,2000
22715,2900
22716,4600
22717,2000
22718,1800
22719,3700
22720,1700
22721,2900
22722,1800
22723,1400
22724,3200
22725,1900
22726,2100
22727,1500
22728,2100
22729,1600
22730,3600
22731,3600
22732,1500
22733,1800
22734,3300
22735,1700
22736,2000
22737,2400
22738,1400
22739,2000
22740,4200
22741,2900
22742,3700
22743,2100
22744,1900
22745,2300
22746,1900
22747,2700
22748,3200
22749,3400
22750,1500
22751,4300
22752,1400
22753,2900
22754,3500
22755,2400
22756,1900
22757,1600
22758,1500
22759,1400
22760,1800
22761,1700
22762,3100
22763,1600
22764,4600
22765,1500
22766,1600
22767,2400
22768,2600
22769,1900
22770,1400
22771,2300
22772,1700
22773,4700
22774,1800
22775,3100
22776,3200
22777,2400
22778,1400
22779,2000
22780,2100
22781,2500
22782,4400
22783,2700
22784,1500
22785,1900
22786,2100
22787,1600
22788,4200
22789,2700
22790,3600
22791,1600
22792,2300
22793,1500
22794,1500
22795,1400
22796,1600
22797,4000
22798,4500
22799,4900
22800,4400
22801,1700
22802,2400
22803,2100
22804,1500
22805,1800
22806,2700
22807,2700
22808,1600
22809,3100
22810,2000
22811,1400
22812,3800
22813,1400
22814,2000
22815,1500
22816,2000
22817,1400
22818,2800
22819,1700
22820,1500
22821,1600
22822,2500
22823,4800
22824,1800
22825,3000
22826,1500
22827,1700
22828,2100
22829,2900
22830,1400
22831,1400
22832,2100
22833,1400
22834,3500
22835,1600
22836,2800
22837,2300
22838,2900
22839,3400
22840,1400
22841,1900
22842,2000
22843,4900
22844,1600
22845,2000
22846,1600
22847,2600
22848,1400
22849,1800
22850,1400
22851,1800
22852,3000
22853,1400
22854,2400
22855,2300
22856,1400
22857,2700
22858,2200
22859,1700
22860,1400
22861,2400
22862,1400
22863,2800
22864,4600
22865,1800
22866,1900
22867,1700
22868,4600
22869,1900
22870,3600
22871,1700
22872,4400
22873,2400
22874,1500
22875,2300
22876,1700
22877,1800
22878,1400
22879,2900
22880,3000
22881,3000
22882,1400
22883,2300
22884,1900
22885,1600
22886,3200
22887,2500
22888,2000
22889,3200
22890,1800
22891,1400
22892,3500
22893,4500
22894,2100
22895,4000
22896,1600
22897,3600
22898,2500
22899,1700
22900,1900
22901,1500
22902,1900
22903,3400
22904,1500
22905,2800
22906,1400
22907,3400
22908,1500
22909,1500
22910,4400
22911,1700
22912,1700
22913,1800
22914,3000
22915,1400
22916,1400
22917,2700
22918,2700
22919,1400
22920,2900
22921,3600
22922,2000
22923,4400
22924,1500
22925,1400
22926,1600
22927,1400
22928,2100
22929,1400
22930,1600
22931,3800
22932,3700
22933,2900
22934,3000
22935,1600
22936,1600
22937,1400
22938,1500
22939,3200
22940,1400
22941,3900
22942,2100
22943,1400
22944,1700
22945,2600
22946,4700
22947,2900
22948,1800
22949,1400
22950,4300
22951,1700
22952,1900
22953,2400
22954,2300
22955,2300
22956,1600
22957,1900
22958,4600
22959,3400
22960,1500
22961,1400
22962,1600
22963,2500
22964,3500
22965,1400
22966,2100
22967,2600
22968,3100
22969,1900
22970,3400
22971,3200
22972,1800
22973,2300
22974,7300
22975,8900
22976,30200
22977,6400
22978,6300
22979,7500
22980,8000
22981,5400
22982,8200
22983,6000
22984,6100
22985,11900
22986,12300
22987,14200
22988,6800
22989,17200
22990,6400
22991,5800
22992,196700
22993,13000
22994,38700
22995,15300
22996,7600
22997,8400
22998,12500
22999,7100
23000,6100
23001,32000
23002,6000
23003,6100
23004,5100
23005,7900
23006,7000
23007,6100
23008,9800
23009,5900
23010,8800
23011,25200
23012,6800
23013,7700
23014,5100
23015,7300
23016,9800
23017,10800
23018,11800
23019,6000
23020,6300
23021,30000
23022,26800
23023,8100
23024,18900
23025,7800
23026,5100
23027,36600
23028,10300
23029,5800
23030,35300
23031,7200
23032,13700
23033,6600
23034,29800
23035,11900
23036,8500
23037,10000
23038,298400
23039,6600
23040,11200
23041,5100
23042,6400
23043,6800
23044,8200
23045,10700
23046,5900
23047,5000
23048,33000
23049,7200
23050,13100
23051,6200
23052,11500
23053,6600
23054,5000
23055,5900
23056,9800
23057,8700
23058,14700
23059,10100
23060,11500
23061,21900
23062,5100
23063,7900
23064,11800
23065,5300
23066,40400
23067,14200
23068,9900
23069,10100
23070,10800
23071,41000
23072,10700
23073,5600
23074,12400
23075,77800
23076,6800
23077,8600
23078,21500
23079,8600
23080,6700
23081,6600
23082,5000
23083,24900
23084,75600
23085,13700
23086,26300
23087,19800
23088,7600
23089,5100
23090,30400
23091,5900
23092,5700
23093,13600
23094,9100
23095,10100
23096,9800
23097,40200
23098,5800
23099,5900
23100,14600
23101,11000
23102,8800
23103,5400
23104,42200
23105,5200
23106,7400
23107,5200
23108,53200
23109,14000
23110,5700
23111,5300
23112,9000
23113,12000
23114,8900
23115,10500
23116,40600
23117,7200
23118,5200
23119,9200
23120,5300
23121,8600
23122,7600
23123,27300
23124,6500
23125,6300
23126,6900
23127,23100
23128,6800
23129,7600
23130,7700
23131,8700
23132,11500
23133,23700
23134,6200
23135,5300
23136,7900
23137,42600
23138,6000
23139,5300
23140,9000
23141,9500
23142,6500
23143,9900
23144,46400
23145,16700
23146,16800
23147,34300
23148,6100
23149,7200
23150,6400
23151,11800
23152,6200
23153,7000
23154,6800
23155,47300
23156,17300
23157,6600
23158,5500
23159,9700
23160,8000
23161,7800
23162,6500
23163,8900
23164,7200
23165,9400
23166,7800
23167,22100
23168,23800
23169,6600
23170,6900
23171,7400
23172,141400
23173,5800
23174,8400
23175,5500
23176,6100
23177,20500
23178,21500
23179,7100
23180,8900
23181,7700
23182,6700
23183,11700
23184,9800
23185,9100
23186,27300
23187,5300
23188,5900
23189,6000
23190,19500
23191,7700
23192,5800
23193,12600
23194,6900
23195,20200
23196,10300
23197,6400
23198,23000
23199,7500
23200,6900
23201,5800
23202,6800
23203,6300
23204,5800
23205,14800
23206,7100
23207,23500
23208,5600
23209,8500
23210,6600
23211,8500
23212,7600
23213,5200
23214,11700
23215,7400
23216,8900
23217,15700
23218,9700
23219,14300
23220,9500
23221,8600
23222,7000
23223,6000
23224,9900
23225,6200
23226,6000
23227,9300
23228,8800
23229,5700
23230,6900
23231,8500
23232,5500
23233,25700
23234,47300
23235,5800
23236,7000
23237,8700
23238,6300
23239,5600
23240,10800
23241,12200
23242,11400
23243,6700
23244,10000
23245,16900
23246,7900
23247,7100
23248,8700
23249,7900
23250,6600
23251,21500
23252,10900
23253,8700
23254,96100
23255,7900
23256,5900
23257,25000
23258,7000
23259,7000
23260,45400
23261,7800
23262,6200
23263,6000
23264,20400
23265,8300
23266,5700
23267,96900
23268,9100
23269,5500
23270,12200
23271,14200
23272,10400
23273,8400
23274,5100
23275,6200
23276,17100
23277,15600
23278,10000
23279,8300
23280,8700
23281,29900
23282,8700
