,shares
26347,25844
26348,12671
26349,18220
26350,14203
26351,22510
26352,19808
26353,11153
26354,13000
26355,11251
26356,23715
26357,12265
26358,10443
26359,29532
26360,11087
26361,55572
26362,11485
26363,11986
26364,14455
26365,11548
26366,13407
26367,12446
26368,19872
26369,10728
26370,10936
26371,11924
26372,23789
26373,12044
26374,11588
26375,12594
26376,15588
26377,11417
26378,10994
26379,10028
26380,12368
26381,18331
26382,11969
26383,11740
26384,24600
26385,19250
26386,21861
26387,13691
26388,23035
26389,17925
26390,18982
26391,11480
26392,16823
26393,17618
26394,29612
26395,11598
26396,21733
26397,17910
26398,15012
26399,10380
26400,15812
26401,19740
26402,12592
26403,11455
26404,10229
26405,16496
26406,17776
26407,11673
26408,10608
26409,12083
26410,11264
26411,16618
26412,55392
26413,13108
26414,12785
26415,18862
26416,11808
26417,11404
26418,11509
26419,26494
26420,10249
26421,11693
26422,10684
26423,11264
26424,11029
26425,11989
26426,10377
26427,21378
26428,23914
26429,17411
26430,21269
26431,12330
26432,13918
26433,14882
26434,17287
26435,14261
26436,15927
26437,22088
26438,17198
26439,19010
26440,18705
26441,16138
26442,17782
26443,11555
26444,16890
26445,10400
26446,14756
26447,14641
26448,22772
26449,19590
26450,13639
26451,14880
26452,12480
26453,12339
26454,14117
26455,23607
26456,18483
26457,19181
26458,11607
26459,12723
26460,11319
26461,13863
26462,14880
26463,16738
26464,11070
26465,12551
26466,18128
26467,16090
26468,15223
26469,12972
26470,19293
26471,13531
26472,11165
26473,20260
26474,13930
26475,13651
26476,17396
26477,12937
26478,10372
26479,16653
26480,41626
26481,14371
26482,10649
26483,14014
26484,11955
26485,12452
26486,14772
26487,12805
26488,24595
26489,18004
26490,13395
26491,12496
26492,11103
26493,12651
26494,12180
26495,18752
26496,19653
26497,16472
26498,14886
26499,15816
26500,11429
26501,14556
26502,15547
26503,12041
26504,13212
26505,11247
26506,28760
26507,20542
26508,12400
26509,13014
26510,21616
26511,16007
26512,14533
26513,11399
26514,27332
26515,57525
26516,13450
26517,15973
26518,20101
26519,19450
26520,17142
26521,13274
26522,114272
26523,14175
26524,14001
26525,14402
26526,14680
26527,33511
26528,24126
26529,18584
26530,23275
26531,12264
26532,12509
26533,15619
26534,21374
26535,25107
26536,28059
26537,10566
26538,12401
26539,12067
26540,11762
26541,16503
26542,11415
26543,10914
26544,12084
26545,13905
26546,32801
26547,11023
26548,11876
26549,12460
26550,19766
26551,13794
26552,64224
26553,53556
26554,16211
26555,15447
26556,17900
26557,14830
26558,13291
26559,10351
26560,10399
26561,19760
26562,14866
26563,12378
26564,13456
26565,14778
26566,11130
26567,13070
26568,11675
26569,16428
26570,13320
26571,10257
26572,11438
26573,14613
26574,14961
26575,24796
26576,10055
26577,12467
26578,13806
26579,14605
26580,12767
26581,11120
26582,14378
26583,12419
26584,12283
26585,12756
26586,16837
26587,18112
26588,13693
26589,12208
26590,17312
26591,11748
26592,17660
26593,10707
26594,11283
26595,10897
26596,14827
26597,12971
26598,14832
26599,17484
26600,14032
26601,30876
26602,14102
26603,13656
26604,14708
26605,19322
26606,11052
26607,22226
26608,16859
26609,11207
26610,36135
26611,12947
26612,12021
26613,22698
26614,11651
26615,16049
26616,12229
26617,18525
26618,22918
26619,12291
26620,19615
26621,21156
26622,11405
26623,12705
26624,10501
26625,23553
26626,11208
26627,13560
26628,11763
26629,14888
26630,14739
26631,15481
26632,22452
26633,12231
26634,14889
26635,17655
26636,15070
26637,12982
26638,14267
26639,23913
26640,17050
26641,11672
26642,16823
26643,13927
26644,13807
26645,12725
26646,13061
26647,15610
26648,18358
26649,17995
26650,16317
26651,14271
26652,17847
26653,11608
26654,18175
26655,12400
26656,17814
26657,19080
26658,23399
26659,68667
26660,10805
26661,10034
26662,22834
26663,19351
26664,10862
26665,15824
26666,11261
26667,14416
26668,14243
26669,15571
26670,20055
26671,14161
26672,17830
26673,16075
26674,11486
26675,16430
26676,12028
26677,16011
26678,12621
26679,10807
26680,10452
26681,12011
26682,12860
26683,25388
26684,11058
26685,25598
26686,13000
26687,15750
26688,12957
26689,12279
26690,22272
26691,11802
26692,11492
26693,10162
26694,25420
26695,11797
26696,15101
26697,13029
26698,16612
26699,13922
26700,14509
26701,15757
26702,17334
26703,11758
26704,10831
26705,17875
26706,12994
26707,13388
26708,48376
26709,13344
26710,17310
26711,27821
26712,12203
26713,14019
26714,10848
26715,19136
26716,14346
26717,22310
26718,24632
26719,12305
26720,16063
26721,42049
26722,10603
26723,23891
26724,25715
26725,14374
26726,19112
26727,24444
26728,12399
26729,11728
26730,17434
26731,21498
26732,10199
26733,12515
26734,15944
26735,11297
26736,10965
26737,11448
26738,28080
26739,10648
26740,13796
26741,12096
26742,17962
26743,13819
26744,30123
26745,18862
26746,12749
26747,10462
26748,13311
26749,10406
26750,13890
26751,11914
26752,10470
26753,20398
26754,12654
26755,11456
26756,12136
26757,11022
26758,15533
26759,11792
26760,11013
26761,10546
26762,25340
26763,12875
26764,14603
26765,14303
26766,10399
26767,18160
26768,27219
26769,10285
26770,21318
26771,18843
26772,14909
26773,10997
26774,10797
26775,10391
26776,30798
26777,13637
26778,17516
26779,15114
26780,15940
26781,11163
26782,13100
26783,12065
26784,22917
26785,30599
26786,11851
26787,23416
26788,16152
26789,12945
26790,12210
26791,10303
26792,20834
26793,12846
26794,11274
26795,12848
26796,15832
26797,15095
26798,14456
26799,12712
26800,12250
26801,10400
26802,30917
26803,14588
26804,11781
26805,21713
26806,16589
26807,15204
26808,33469
26809,21049
26810,11857
26811,19709
26812,13228
26813,11281
26814,12599
26815,13860
26816,10640
26817,15946
26818,16592
26819,12882
26820,10482
26821,17447
26822,13759
26823,14221
26824,13213
26825,19788
26826,16128
26827,10136
26828,12291
26829,11300
26830,14888
26831,13645
26832,23674
26833,20457
26834,13420
26835,12647
26836,15635
26837,22894
26838,11087
26839,13174
26840,20423
26841,16986
26842,16180
26843,15985
26844,10418
26845,16136
26846,14257
26847,21423
26848,23666
26849,19488
26850,25018
26851,11074
26852,10530
26853,14591
26854,12802
26855,12083
26856,10694
26857,10409
26858,13389
26859,11441
26860,32980
26861,21307
26862,11787
26863,11784
26864,32023
26865,10503
26866,11082
26867,17900
26868,10463
26869,22494
26870,14656
26871,14633
26872,12124
26873,12352
26874,19919
26875,14196
26876,10909
26877,10100
26878,15511
26879,23213
26880,12603
26881,12763
26882,11900
26883,13752
26884,12976
26885,11520
26886,24868
26887,11427
26888,17122
26889,10278
26890,20103
26891,12221
26892,10959
26893,17562
26894,15040
26895,10353
26896,12715
26897,21165
26898,29179
26899,12461
26900,16027
26901,12441
26902,12112
26903,20374
26904,10502
26905,23911
26906,13980
26907,12400
26908,10841
26909,31851
26910,11635
26911,13431
26912,14079
26913,22979
26914,11443
26915,19315
26916,32883
26917,10449
26918,14736
26919,10928
26920,13727
26921,13649
26922,10957
26923,18567
26924,11587
26925,11758
26926,11267
26927,17711
26928,17913
26929,16171
26930,15893
26931,16818
26932,11473
26933,11575
26934,11431
26935,13996
26936,12424
26937,11891
26938,21749
26939,15855
26940,12417
26941,12863
26942,24984
26943,15441
26944,14830
26945,20428
26946,14595
26947,20940
26948,14828
26949,12136
26950,11618
26951,26301
26952,12929
26953,17794
26954,58215
26955,11459
26956,22238
26957,15453
26958,16341
26959,10866
26960,19012
26961,11799
26962,15490
26963,17852
26964,12578
26965,14912
26966,18259
26967,12627
26968,18464
26969,12771
26970,13434
26971,14537
26972,18869
26973,10487
26974,10864
26975,18494
26976,15434
26977,12617
26978,18246
26979,14253
26980,11307
26981,24640
26982,11403
26983,23723
26984,18982
26985,23601
26986,22221
26987,23044
26988,13129
26989,15697
26990,11876
26991,24657
26992,17727
26993,24227
26994,12546
26995,14867
26996,14949
26997,15351
26998,13301
26999,14995
27000,23337
27001,11204
27002,18881
27003,14563
27004,22640
27005,12969
27006,10635
27007,19389
27008,17036
27009,16544
27010,25554
27011,13045
27012,18145
27013,18508
27014,17390
27015,12671
27016,41300
27017,13090
27018,22288
27019,17298
27020,14943
27021,11592
27022,10694
27023,17792
27024,12578
27025,10246
27026,13045
27027,18148
27028,12400
27029,12822
27030,21841
27031,14350
27032,12396
27033,14716
27034,12732
27035,14604
27036,16416
27037,11991
27038,12061
27039,12883
27040,15562
27041,16990
27042,17926
27043,12923
27044,16804
27045,12689
27046,11918
27047,10442
27048,12934
27049,10647
27050,16493
27051,14009
27052,21925
27053,26481
27054,15852
27055,12314
27056,15559
27057,14852
27058,10924
27059,12987
27060,13375
27061,13813
27062,16794
27063,15825
27064,13417
27065,10514
27066,12227
27067,13423
27068,11278
27069,23964
27070,16984
27071,15123
27072,13732
27073,17313
27074,16253
27075,13936
27076,15596
27077,31850
27078,14871
27079,13889
27080,16362
27081,13388
27082,11120
27083,12839
27084,14734
27085,13095
27086,15894
27087,11516
27088,11937
27089,18029
27090,11323
27091,18029
27092,11683
27093,13203
27094,10922
27095,16162
27096,22231
27097,11423
27098,25340
27099,26242
27100,21220
27101,18010
27102,13840
27103,47946
27104,12758
27105,14094
27106,12190
27107,15432
27108,10588
27109,13723
27110,14508
27111,16704
27112,12287
27113,14363
27114,15454
27115,10106
27116,23186
27117,24198
27118,18234
27119,10671
27120,36791
27121,17245
27122,13429
27123,15531
27124,12413
27125,12727
27126,13546
27127,11777
27128,24282
27129,16223
27130,18613
27131,12388
27132,10400
27133,13291
27134,17121
27135,10356
27136,21335
27137,11927
27138,23956
27139,23155
27140,16399
27141,18766
27142,13978
27143,10736
27144,24498
27145,21221
27146,14795
27147,13943
27148,20933
27149,15525
27150,12157
27151,11257
27152,12546
27153,16874
27154,13332
27155,12720
27156,25281
27157,14435
27158,18732
27159,14434
27160,10837
27161,16897
27162,11924
27163,23014
27164,20620
27165,18750
27166,18950
27167,16178
27168,18764
27169,18185
27170,10544
27171,14206
27172,23852
27173,14182
27174,17425
27175,17025
27176,19213
27177,14453
27178,11567
27179,10914
27180,17979
27181,19376
27182,17895
27183,19024
27184,11777
27185,16529
27186,17944
27187,10615
27188,12065
27189,11559
27190,22378
27191,23565
27192,13985
27193,14158
27194,10274
27195,10073
27196,20861
27197,11774
27198,13209
27199,13208
27200,16346
27201,13730
27202,14735
27203,13155
27204,10965
27205,13434
27206,17410
27207,16017
27208,15398
27209,13277
27210,11285
27211,26853
27212,22571
27213,13024
27214,13671
27215,19542
27216,13488
27217,21922
27218,14771
27219,18428
27220,14671
27221,17940
27222,20514
27223,11205
27224,13730
27225,16129
27226,17130
27227,12943
27228,15368
27229,15061
27230,22526
27231,12469
27232,10437
27233,17157
27234,13862
27235,12810
27236,19013
27237,14940
27238,26614
27239,15292
27240,11723
27241,13277
27242,13624
27243,19352
27244,12686
27245,13682
27246,21379
27247,19301
27248,17366
27249,21511
27250,34920
27251,16177
27252,11612
27253,20874
27254,18402
27255,13621
27256,12111
27257,10498
27258,19719
27259,24292
27260,22533
27261,22649
27262,17404
27263,19531
27264,15897
27265,14859
27266,11993
27267,14623
27268,21635
27269,11753
27270,24276
27271,10234
27272,22409
27273,15805
27274,57442
27275,10849
27276,20257
27277,15699
27278,15718
27279,10470
27280,14308
27281,21210
27282,10948
27283,11658
27284,17390
27285,18835
27286,20513
27287,16785
27288,23785
27289,11878
27290,31906
27291,16166
27292,11323
27293,16956
27294,11300
27295,12712
27296,15591
27297,13518
27298,13028
27299,15144
27300,13681
27301,10945
27302,17037
27303,12490
27304,28782
27305,12663
27306,11444
27307,21201
27308,11503
27309,11300
27310,15132
27311,11067
27312,21871
27313,15136
27314,12328
27315,14789
27316,13803
27317,17154
27318,10851
27319,12336
27320,28711
27321,26074
27322,11713
27323,18476
27324,10564
27325,15069
27326,11807
27327,13948
27328,19627
27329,12038
27330,16056
27331,21650
27332,15665
27333,11698
27334,42118
27335,11882
27336,16624
27337,25273
27338,16043
27339,14268
27340,12042
27341,12857
27342,13437
27343,18188
27344,19702
27345,22711
27346,13365
27347,14665
27348,41324
27349,34478
27350,18444
27351,10631
27352,11441
27353,20068
27354,10702
27355,13124
27356,16489
27357,14325
27358,18290
27359,18157
27360,14614
27361,11133
27362,14124
27363,16878
27364,10100
27365,11746
27366,12472
27367,28011
27368,16681
27369,15564
27370,12593
27371,10437
27372,15358
27373,21817
27374,16866
27375,12841
27376,18240
27377,12109
27378,10291
27379,15186
27380,19592
27381,12796
27382,10453
27383,15331
27384,13599
27385,22144
27386,12586
27387,17935
27388,10960
27389,19977
27390,12207
27391,12790
27392,13489
27393,15381
27394,12784
27395,15528
27396,18909
27397,10444
27398,27250
27399,22939
27400,12842
27401,10340
27402,11332
27403,40332
27404,19374
27405,21749
27406,10219
27407,10321
27408,14202
27409,13896
27410,12877
27411,14705
27412,11296
27413,11778
27414,12005
27415,10985
27416,11156
27417,14281
27418,12362
27419,21130
27420,40840
27421,18502
27422,20145
27423,13682
27424,12077
27425,11187
27426,10890
27427,15526
27428,38319
27429,11720
27430,10125
27431,13633
27432,11383
27433,20208
27434,13193
27435,14076
27436,13765
27437,18072
27438,11311
27439,10922
27440,24797
27441,13814
27442,13083
27443,10900
27444,11175
27445,16008
27446,15703
27447,15987
27448,17381
27449,12785
27450,24743
27451,20508
27452,14209
27453,18095
27454,11683
27455,11592
27456,54411
27457,15320
27458,15948
27459,22279
27460,11261
27461,22333
27462,10672
27463,17731
27464,26613
27465,11384
27466,17493
27467,14691
27468,19390
27469,12453
27470,45690
27471,11146
27472,10829
27473,28897
27474,14078
27475,16248
27476,11760
27477,20090
27478,25065
27479,11246
27480,12191
27481,20163
27482,24877
27483,16929
27484,12326
27485,13760
27486,11136
27487,13464
27488,17131
27489,16200
27490,13392
27491,15142
27492,13063
27493,12742
27494,10954
27495,21423
27496,27859
27497,25490
27498,15456
27499,19438
27500,20510
27501,17000
27502,13829
27503,10480
27504,42102
27505,14436
27506,11927
27507,12335
27508,13938
27509,10854
27510,11928
27511,17153
27512,15434
27513,12273
27514,11477
27515,10194
27516,21781
27517,10922
27518,12563
27519,11671
27520,11639
27521,11777
27522,10456
27523,17009
27524,10412
27525,16815
27526,18029
27527,12889
27528,20477
27529,21806
27530,12619
27531,39935
27532,15492
27533,16922
27534,39309
27535,13844
27536,16447
27537,14599
27538,10753
27539,16239
27540,10564
27541,18918
27542,11738
27543,10996
27544,12189
27545,19550
27546,10782
27547,16101
27548,16614
27549,12995
27550,12693
27551,39060
27552,14369
27553,13069
27554,14718
27555,16634
27556,13552
27557,12155
27558,11468
27559,11225
27560,13405
27561,45297
27562,14279
27563,15934
27564,21241
27565,20026
27566,15816
27567,14398
27568,12312
27569,12639
27570,14377
27571,12108
27572,14467
27573,20090
27574,11815
27575,13828
27576,14682
27577,31882
27578,152174
27579,15815
27580,20931
27581,14944
27582,10537
27583,16270
27584,11231
27585,10800
27586,15574
27587,11700
27588,13355
27589,11531
27590,19716
27591,16990
27592,16591
27593,18146
27594,15508
27595,17144
27596,16448
27597,10696
27598,12756
27599,14568
27600,11978
27601,11982
27602,12532
27603,22657
27604,10144
27605,11836
27606,11457
27607,41605
27608,12254
27609,14271
27610,13600
27611,14918
27612,13258
27613,13142
27614,10546
27615,10486
27616,11353
27617,13013
27618,14776
27619,16330
27620,10633
27621,10524
27622,29050
27623,20324
27624,13321
27625,12125
27626,16050
27627,20058
27628,11243
27629,12970
27630,15076
27631,16882
27632,17129
27633,17235
27634,10611
27635,17121
27636,19995
27637,24042
27638,10870
27639,15466
27640,20213
27641,14537
27642,25158
27643,11626
27644,71511
27645,14888
27646,11674
27647,25122
27648,11880
27649,12758
27650,10494
27651,10570
27652,13819
27653,10663
27654,11722
27655,10300
27656,26891
27657,10639
27658,21576
27659,13260
27660,16338
27661,12050
27662,14051
27663,21285
27664,22507
27665,16512
27666,53566
27667,10947
27668,15680
27669,12838
27670,11709
27671,22119
27672,14101
27673,18925
27674,30664
27675,21854
27676,11687
27677,17652
27678,20752
27679,23327
27680,16273
27681,14590
27682,12782
27683,19474
27684,19385
27685,16418
27686,11270
27687,12352
27688,16699
27689,15881
27690,12267
27691,14033
27692,13873
27693,17499
27694,14263
27695,10253
27696,15958
27697,11474
27698,11434
27699,12454
27700,15557
27701,14874
27702,40181
27703,13148
27704,10828
27705,29214
27706,10185
27707,25082
27708,14112
27709,26197
27710,11994
27711,12448
27712,13679
27713,15534
27714,11212
27715,18049
27716,19584
27717,12041
27718,14906
27719,12807
27720,21632
27721,21017
27722,16409
27723,15225
27724,60091
27725,10922
27726,10677
27727,15149
27728,12789
27729,38648
27730,12323
27731,24474
27732,11730
27733,11811
27734,14885
27735,26444
27736,14439
27737,10206
27738,13557
27739,18449
27740,11065
27741,15875
27742,11959
27743,79562
27744,14170
27745,13092
27746,32646
27747,11283
27748,12779
27749,11580
27750,13210
27751,19452
27752,12364
27753,41894
27754,14957
27755,11259
27756,12075
27757,19932
27758,10880
27759,19189
27760,11249
27761,10178
27762,20895
27763,17208
27764,16953
27765,13630
27766,12289
27767,33273
27768,25552
27769,13253
27770,14659
27771,14917
27772,12963
27773,12495
27774,13612
27775,12474
27776,11261
27777,13772
27778,15395
27779,33881
27780,17338
27781,14128
27782,12095
27783,11516
27784,13384
27785,16373
27786,13198
27787,15734
27788,16283
27789,16208
27790,11074
27791,11582
27792,11904
27793,14560
27794,14690
27795,20474
27796,10337
27797,11702
27798,13679
27799,16790
27800,11208
27801,14678
27802,10400
27803,29350
27804,15760
27805,40002
27806,13269
27807,16044
27808,12885
27809,15147
27810,10816
27811,15647
27812,12589
27813,13065
27814,15992
27815,44101
27816,21797
27817,11880
27818,10956
27819,12706
27820,11201
27821,11614
27822,12003
27823,13757
27824,13468
27825,13868
27826,18095
27827,11350
27828,22284
27829,12307
27830,12312
27831,15567
27832,17718
27833,13356
27834,12349
27835,11603
27836,38435
27837,18575
27838,18868
27839,22391
27840,30441
27841,17961
27842,14218
27843,13057
27844,10734
27845,11631
27846,20885
27847,11453
27848,25353
27849,10060
27850,23491
27851,22163
27852,13966
27853,10906
27854,13752
27855,14365
27856,12643
27857,12392
27858,12561
27859,15141
27860,11246
27861,11300
27862,22475
27863,24185
27864,16239
27865,12923
27866,13775
27867,10528
27868,10367
27869,25154
27870,17345
27871,14015
27872,11994
27873,14638
27874,10965
27875,10852
27876,12695
27877,10620
27878,22624
27879,16382
27880,10266
27881,12791
27882,20205
27883,10313
27884,15110
27885,12070
27886,16309
27887,14563
27888,11348
27889,11256
27890,25258
27891,11504
27892,11712
27893,13137
27894,13700
27895,11149
27896,12749
27897,16421
27898,12046
27899,14457
27900,11702
27901,16988
27902,13522
27903,11466
27904,11026
27905,14338
27906,15408
27907,13066
27908,11979
27909,21282
27910,12793
27911,28867
27912,14221
27913,18506
27914,10100
27915,14806
27916,23594
27917,14086
27918,17515
27919,15218
27920,10793
27921,25698
27922,10558
27923,22011
27924,11611
27925,18859
27926,17662
27927,15450
27928,11957
27929,13631
27930,13946
27931,20619
27932,13839
27933,13718
27934,14513
27935,36862
27936,14774
27937,26702
27938,22125
27939,31750
27940,11627
27941,11183
27942,14253
27943,15637
27944,17453
27945,16965
27946,15883
27947,17183
27948,13294
27949,22697
27950,17328
27951,14065
27952,10314
27953,12941
27954,14852
27955,13569
27956,11423
27957,13685
27958,42946
27959,11504
27960,18603
27961,16717
27962,12278
27963,16096
27964,24716
27965,14924
27966,28784
27967,12845
27968,11516
27969,12361
27970,25429
27971,12105
27972,13351
27973,17657
27974,19499
27975,11653
27976,12971
27977,14437
27978,11338
27979,13902
27980,13889
27981,11008
27982,18491
27983,12235
27984,25119
27985,14053
27986,17364
27987,10331
27988,17849
27989,25489
27990,17161
27991,12389
27992,10882
27993,13697
27994,20829
27995,19729
27996,22883
27997,14479
27998,11264
27999,13050
28000,14724
28001,16812
28002,18545
28003,11711
28004,16071
28005,13857
28006,23514
28007,12928
28008,16874
28009,11454
28010,12467
28011,10400
28012,14222
28013,24516
28014,17312
28015,12916
28016,11225
28017,16635
28018,19784
28019,14648
28020,12183
28021,37152
28022,12622
28023,11300
28024,11803
28025,10566
28026,11990
28027,16505
28028,15564
28029,10400
28030,13925
28031,21430
28032,11329
28033,16506
28034,22385
28035,61211
28036,13210
28037,11112
28038,17605
28039,11422
28040,11378
28041,13544
28042,11743
28043,21743
28044,20748
28045,11565
28046,15507
28047,20523
28048,11687
28049,16459
28050,10934
28051,23575
28052,14676
28053,10983
28054,12279
28055,21484
28056,13242
28057,14733
28058,11098
28059,12636
28060,16632
28061,12003
28062,11402
28063,16658
28064,13112
28065,10676
28066,15138
28067,28627
28068,10753
28069,21465
28070,15802
28071,11717
28072,16845
28073,13359
28074,22556
28075,14199
28076,13671
28077,12424
28078,16083
28079,15272
28080,19024
28081,20084
28082,14360
28083,11223
28084,13585
28085,13806
28086,12601
28087,14465
28088,11418
28089,11436
28090,19024
28091,18281
28092,13495
28093,16765
28094,18381
28095,22938
28096,11644
28097,16661
28098,17131
28099,17916
28100,14144
28101,10168
28102,12940
28103,10476
28104,16044
28105,12003
28106,25578
28107,11021
28108,10618
28109,10400
28110,14809
28111,92866
28112,10400
28113,18055
28114,16935
28115,21472
28116,22543
28117,11390
28118,21864
28119,16585
28120,17497
28121,17586
28122,12174
28123,17881
28124,14590
28125,13277
28126,19635
28127,13277
28128,13909
28129,11919
28130,10666
28131,15951
28132,19804
28133,11259
28134,17123
28135,10304
28136,23334
28137,13287
28138,40536
28139,17239
28140,11626
28141,19195
28142,20192
28143,15274
28144,13812
28145,10302
28146,13812
28147,16706
28148,13424
28149,14474
28150,10400
28151,14639
28152,13318
28153,21962
28154,12429
28155,32476
28156,10700
28157,17609
28158,15489
28159,14266
28160,12220
28161,13700
28162,17302
28163,19080
28164,13213
28165,10481
28166,11765
28167,14081
28168,22958
28169,24966
28170,14381
28171,12674
28172,11582
28173,14934
28174,24176
28175,15644
28176,11900
28177,11256
28178,13086
28179,44607
28180,20063
28181,10312
28182,11801
28183,22318
28184,14403
28185,11703
28186,19197
28187,19095
28188,13855
28189,19691
28190,10106
28191,45751
28192,15503
28193,11104
28194,11400
28195,11819
28196,12277
28197,15015
28198,11119
28199,14675
28200,14597
28201,10953
28202,20406
28203,10673
28204,15041
28205,13326
28206,36388
28207,27085
28208,14704
28209,14363
28210,14700
28211,16953
28212,15345
28213,11807
28214,13659
28215,11916
28216,14764
28217,14318
28218,36340
28219,12823
28220,15549
28221,19835
28222,11244
28223,14025
28224,16010
28225,12083
28226,15695
28227,18811
28228,11110
28229,10635
28230,11235
28231,13782
28232,43573
28233,15871
28234,16257
28235,10782
28236,11300
28237,18368
28238,21587
28239,10224
28240,10345
28241,17730
28242,11530
28243,16490
28244,55811
28245,14549
28246,31287
28247,16954
28248,18036
28249,13296
28250,19767
28251,12363
28252,49294
28253,21786
28254,10627
28255,17493
28256,17610
28257,13338
28258,15828
28259,13018
28260,11774
28261,102702
28262,16453
28263,13438
28264,11791
28265,22306
28266,13800
28267,15571
28268,18172
28269,12458
28270,17507
28271,21859
28272,15696
28273,12589
28274,12920
28275,11018
28276,10998
28277,11166
28278,15440
28279,14694
28280,12296
28281,13621
28282,10693
28283,15033
28284,16428
28285,17393
28286,15457
28287,14080
28288,16527
28289,16900
28290,13232
28291,11886
28292,12027
28293,15987
28294,18201
28295,11597
28296,15985
28297,10375
28298,29500
28299,11556
28300,14757
28301,20803
28302,11463
28303,11900
28304,13658
28305,19586
28306,11858
28307,11728
28308,16628
28309,15322
28310,11206
28311,10088
28312,21454
28313,17173
28314,49919
28315,23041
28316,13325
28317,16923
28318,10168
28319,12799
28320,13018
28321,18883
28322,18374
28323,12410
28324,14568
28325,16141
28326,14299
28327,12142
28328,12371
28329,12320
28330,15673
28331,17504
28332,17914
28333,35193
28334,12533
28335,17317
28336,11180
28337,13741
28338,15098
28339,10537
28340,47006
28341,12131
28342,13811
28343,12400
28344,11802
28345,12870
28346,16468
28347,17627
28348,10464
28349,16460
28350,23268
28351,25262
28352,12738
28353,11504
28354,11972
28355,25114
28356,11164
28357,11632
28358,12177
28359,23919
28360,15750
28361,23307
28362,11062
28363,12379
28364,16454
28365,17404
28366,17549
28367,16438
28368,21847
28369,11609
28370,12095
28371,15410
28372,19091
28373,16939
28374,14680
28375,11105
28376,18031
28377,26427
28378,12401
28379,12014
28380,11151
28381,37828
28382,11671
28383,16007
28384,12581
28385,41798
28386,12093
28387,13556
28388,10939
28389,12086
28390,11705
28391,11998
28392,12997
28393,11972
28394,17972
28395,55058
28396,20646
28397,14708
28398,18979
28399,28110
28400,14376
28401,10109
28402,17970
28403,14360
28404,17417
28405,18035
28406,10125
28407,13803
28408,14330
28409,13380
28410,24107
28411,12082
28412,16446
28413,16260
28414,13896
28415,18102
28416,20145
28417,19241
28418,11403
28419,23023
28420,10704
28421,28986
28422,12934
28423,15354
28424,12293
28425,14190
28426,18659
28427,28927
28428,21800
28429,10348
28430,26429
28431,14166
28432,17056
28433,13727
28434,14019
28435,13416
28436,12915
28437,20062
28438,20205
28439,12552
28440,13495
28441,19825
28442,12504
28443,11621
28444,11086
28445,20859
28446,22100
28447,11047
28448,12432
28449,18611
28450,19781
28451,11713
28452,15203
28453,10921
28454,15227
28455,10273
28456,10843
28457,16327
28458,10462
28459,16940
28460,12038
28461,18427
28462,11489
28463,65933
28464,35169
28465,16345
28466,11180
28467,10961
28468,11951
28469,25098
28470,14619
28471,14394
28472,17545
28473,11300
28474,17519
28475,22852
28476,14134
28477,12508
28478,22133
28479,17485
28480,12262
28481,13751
28482,15218
28483,13189
28484,12760
28485,14434
28486,12460
28487,11843
28488,10467
28489,29203
28490,21802
28491,14152
28492,17254
28493,14902
28494,12546
28495,13812
28496,28374
28497,11603
28498,10874
28499,11071
28500,10948
28501,10460
28502,18010
28503,12602
28504,25075
28505,12175
28506,16110
28507,20583
28508,16753
28509,23485
28510,14134
28511,12401
28512,15901
28513,13048
28514,16315
28515,11096
28516,12882
28517,25177
28518,14671
28519,12372
28520,48807
28521,37418
28522,10134
28523,12509
28524,20026
28525,15957
28526,13047
28527,14686
28528,15882
28529,12049
28530,13111
28531,19085
28532,11996
28533,14525
28534,25857
28535,13657
28536,13530
28537,22758
28538,11291
28539,12255
28540,15503
28541,13798
28542,16648
28543,13925
28544,12798
28545,25134
28546,16924
28547,12791
28548,11790
28549,10091
28550,13232
28551,13559
28552,11733
28553,12324
28554,24077
28555,14800
28556,14144
28557,19641
28558,19033
28559,14207
28560,16164
28561,16528
28562,15146
28563,12972
28564,11813
28565,11641
28566,12588
28567,18788
28568,14047
28569,11731
28570,18465
28571,13800
28572,10584
28573,13494
28574,14339
28575,24888
28576,16288
28577,13780
28578,11156
28579,11083
28580,13307
28581,21563
28582,13435
28583,12292
28584,18331
28585,12308
28586,14940
28587,20450
28588,14855
28589,11232
28590,10207
28591,13539
28592,20233
28593,12795
28594,11425
28595,12133
28596,11043
28597,11794
28598,12194
28599,18203
28600,14876
28601,11239
28602,13321
28603,13446
28604,14953
28605,12075
28606,18191
28607,13479
28608,12040
28609,10885
28610,11211
28611,25499
28612,12285
28613,16296
28614,30417
28615,21824
28616,13407
28617,17499
28618,12661
28619,15263
28620,23981
28621,13119
28622,19074
28623,16183
28624,12313
28625,21612
28626,16859
28627,15560
28628,16757
28629,14786
28630,14124
28631,10481
28632,15071
28633,21954
28634,13576
28635,11689
28636,19903
28637,11078
28638,15052
28639,15922
28640,19221
28641,16898
28642,14063
28643,28920
28644,10446
28645,17902
28646,15816
28647,14172
28648,18710
28649,15111
28650,14152
28651,12100
28652,10331
28653,12125
28654,14112
28655,10475
28656,12158
28657,12428
28658,14008
28659,13912
28660,12486
28661,23196
28662,12233
28663,11880
28664,25021
28665,10817
28666,15864
28667,20382
28668,25770
28669,37168
28670,10444
28671,15365
28672,12722
28673,12098
28674,12136
28675,13696
28676,58223
28677,12175
28678,12085
