,shares
30895,16638
30896,20560
30897,18604
30898,55545
30899,11068
30900,10512
30901,17652
30902,17637
30903,11108
30904,20733
30905,13162
30906,11178
30907,11950
30908,14649
30909,16103
30910,12143
30911,10746
30912,13495
30913,15640
30914,14649
30915,19492
30916,19183
30917,17439
30918,16357
30919,12747
30920,11953
30921,10148
30922,18802
30923,10809
30924,15763
30925,11000
30926,12105
30927,13596
30928,10668
30929,10343
30930,15428
30931,17044
30932,21887
30933,12121
30934,16644
30935,16900
30936,10362
30937,17631
30938,13378
30939,13669
30940,18575
30941,11561
30942,16897
30943,11590
30944,17271
30945,22858
30946,14340
30947,20961
30948,12157
30949,11900
30950,12670
30951,20043
30952,16174
30953,11768
30954,15331
30955,14654
30956,10882
30957,10728
30958,24210
30959,12098
30960,43756
30961,11693
30962,13079
30963,19438
30964,10394
30965,13572
30966,12429
30967,20472
30968,18308
30969,12301
30970,17597
30971,15979
30972,14264
30973,33867
30974,12696
30975,11794
30976,13850
30977,12837
30978,19061
30979,61161
30980,14420
30981,12980
30982,11062
30983,13213
30984,16408
30985,27046
30986,52590
30987,12074
30988,12546
30989,11183
30990,14016
30991,12712
30992,12414
30993,10933
30994,13137
30995,15190
30996,23814
30997,24123
30998,11812
30999,18863
31000,13078
31001,22359
31002,12610
31003,11950
31004,12594
31005,22638
31006,17312
31007,22523
31008,11597
31009,11286
31010,20720
31011,16834
31012,11187
31013,16672
31014,23945
31015,22588
31016,17220
31017,11780
31018,17899
31019,17702
31020,17683
31021,11100
31022,19693
31023,23253
31024,12421
31025,11997
31026,12128
31027,38618
31028,11978
31029,16471
31030,12785
31031,21385
31032,22631
31033,11018
31034,13771
31035,21535
31036,12088
31037,31213
31038,15120
31039,13772
31040,24989
31041,54935
31042,17398
31043,13146
31044,29838
31045,30598
31046,15628
31047,12439
31048,10000
31049,10524
31050,13966
31051,17650
31052,12800
31053,10869
31054,16791
31055,11122
31056,11786
31057,20333
31058,19647
31059,13512
31060,11916
31061,15500
31062,15425
31063,11200
31064,22332
31065,13825
31066,21835
31067,12575
31068,12653
31069,13073
31070,11520
31071,18112
31072,13593
31073,18881
31074,11566
31075,19263
31076,10318
31077,22485
31078,11646
31079,16869
31080,12781
31081,14288
31082,13470
31083,12950
31084,12477
31085,19693
31086,14859
31087,23465
31088,33103
31089,19179
31090,12310
31091,23895
31092,25670
31093,11648
31094,12221
31095,11026
31096,20931
31097,26943
31098,11365
31099,10817
31100,11106
31101,11962
31102,11143
31103,10271
31104,12348
31105,20391
31106,19673
31107,15826
31108,24387
31109,18117
31110,14061
31111,47808
31112,30911
31113,18414
31114,12114
31115,16852
31116,25448
31117,23676
31118,12809
31119,12944
31120,14542
31121,14508
31122,19087
31123,13957
31124,15204
31125,12841
31126,10572
31127,12660
31128,16600
31129,18462
31130,14443
31131,14723
31132,13614
31133,22572
31134,12381
31135,14161
31136,12362
31137,13814
31138,10459
31139,10635
31140,18522
31141,15422
31142,12564
31143,21022
31144,48844
31145,29555
31146,12786
31147,10352
31148,11501
31149,10377
31150,13700
31151,15661
31152,10023
31153,13204
31154,11258
31155,21853
31156,14435
31157,12602
31158,11602
31159,12383
31160,11558
31161,13119
31162,13873
31163,11331
31164,10496
31165,13603
31166,16234
31167,12235
31168,18369
31169,40749
31170,11054
31171,12981
31172,18101
31173,12288
31174,22653
31175,14397
31176,14773
31177,19210
31178,15173
31179,11747
31180,10714
31181,11922
31182,33987
31183,14771
31184,12268
31185,25449
31186,12657
31187,12096
31188,10386
31189,12255
31190,15103
31191,14289
31192,15569
31193,10800
31194,16552
31195,12015
31196,11805
31197,19547
31198,13263
31199,10724
31200,16141
31201,10425
31202,17914
31203,15326
31204,19340
31205,19958
31206,26484
31207,10895
31208,12400
31209,31514
31210,14912
31211,11436
31212,12535
31213,11366
31214,11710
31215,18943
31216,11525
31217,11519
31218,18233
31219,14268
31220,10442
31221,14047
31222,14832
31223,20643
31224,17037
31225,14730
31226,10894
31227,11263
31228,13618
31229,25582
31230,12191
31231,11409
31232,13679
31233,19316
31234,15773
31235,22818
31236,13138
31237,14465
31238,18405
31239,13755
31240,21812
31241,12637
31242,20290
31243,12079
31244,13309
31245,22563
31246,12181
31247,15025
31248,15612
31249,67788
31250,16808
31251,14645
31252,23453
31253,11596
31254,11895
31255,15435
31256,16533
31257,11147
31258,14859
31259,19271
31260,17974
31261,17121
31262,30415
31263,26787
31264,10954
31265,17268
31266,17495
31267,47085
31268,26269
31269,20677
31270,19295
31271,12262
31272,15113
31273,21802
31274,13284
31275,15506
31276,18162
31277,10879
31278,14106
31279,10485
31280,15706
31281,23331
31282,14183
31283,12723
31284,17603
31285,12121
31286,14337
31287,16197
31288,18121
31289,12158
31290,12740
31291,11847
31292,24509
31293,14643
31294,14526
31295,11768
31296,19375
31297,13710
31298,15330
31299,12004
31300,10370
31301,15541
31302,10556
31303,10471
31304,11702
31305,13104
31306,12036
31307,12475
31308,11621
31309,12651
31310,12278
31311,12001
31312,27337
31313,11385
31314,14291
31315,19129
31316,11111
31317,39525
31318,10415
31319,17585
31320,31283
31321,11363
31322,89813
31323,42850
31324,11402
31325,11897
31326,12779
31327,16869
31328,12532
31329,10235
31330,12218
31331,16484
31332,12038
31333,13146
31334,23974
31335,12532
31336,15331
31337,13199
31338,11492
31339,17986
31340,17020
31341,21535
31342,10580
31343,20502
31344,14242
31345,12366
31346,14804
31347,12265
31348,11333
31349,13700
31350,12599
31351,12912
31352,14354
31353,17568
31354,13967
31355,16822
31356,17625
31357,16348
31358,13116
31359,11434
31360,12711
31361,13945
31362,14787
31363,10800
31364,23478
31365,12983
31366,20764
31367,37648
31368,12967
31369,13122
31370,11803
31371,11509
31372,12305
31373,12302
31374,14891
31375,11689
31376,15239
31377,11000
31378,11960
31379,17421
31380,15098
31381,21201
31382,23061
31383,11217
31384,41886
31385,10051
31386,10400
31387,18127
31388,13611
31389,12946
31390,15497
31391,23393
31392,13989
31393,30463
31394,17703
31395,12699
31396,25178
31397,12075
31398,12525
31399,11367
31400,12999
31401,13774
31402,11792
31403,12490
31404,12631
31405,15457
31406,10080
31407,11701
31408,17408
31409,12363
31410,20464
31411,16272
31412,14017
31413,12754
31414,18993
31415,15814
31416,19354
31417,16427
31418,11693
31419,11808
31420,12730
31421,18380
31422,18774
31423,14838
31424,20487
31425,23240
31426,11621
31427,12965
31428,11706
31429,12063
31430,14259
31431,12362
31432,10769
31433,20427
31434,31587
31435,24729
31436,10345
31437,24211
31438,13737
31439,14608
31440,24369
31441,10235
31442,12733
31443,11880
31444,11346
31445,17229
31446,15064
31447,17078
31448,16039
31449,14488
31450,24083
31451,17773
31452,31759
31453,11581
31454,20346
31455,10775
31456,10321
31457,12238
31458,10924
31459,17810
31460,12792
31461,12672
31462,19912
31463,15071
31464,33914
31465,13133
31466,11362
31467,10974
31468,23817
31469,18448
31470,11680
31471,27018
31472,17413
31473,28558
31474,16319
31475,12053
31476,13253
31477,12985
31478,19518
31479,12540
31480,13795
31481,12094
31482,14746
31483,31686
31484,14929
31485,10432
31486,11084
31487,12944
31488,13036
31489,11413
31490,14376
31491,15404
31492,13417
31493,22158
31494,65861
31495,13073
31496,18271
31497,17882
31498,12406
31499,16082
31500,10924
31501,22637
31502,11072
31503,12719
31504,11707
31505,26382
31506,16103
31507,11339
31508,18078
31509,13086
31510,17733
31511,12491
31512,18837
31513,12777
31514,12210
31515,14188
31516,11398
31517,25615
31518,16381
31519,38959
31520,11544
31521,18269
31522,16353
31523,15572
31524,11074
31525,16914
31526,17948
31527,15109
31528,17391
31529,11309
31530,14926
31531,36779
31532,18261
31533,23696
31534,12767
31535,10786
31536,27461
31537,11139
31538,19663
31539,13194
31540,10340
31541,14926
31542,18547
31543,22985
31544,11372
31545,10501
31546,10609
31547,16911
31548,35225
31549,11418
31550,21070
31551,15796
31552,22210
31553,10546
31554,11529
31555,10898
31556,13151
31557,14160
31558,13951
31559,16357
31560,11701
31561,16973
31562,14958
31563,12336
31564,14782
31565,10863
31566,24687
31567,13330
31568,14564
31569,22179
31570,26047
31571,13500
31572,10475
31573,15159
31574,11226
31575,17064
31576,13695
31577,25588
31578,18779
31579,20115
31580,11130
31581,14336
31582,13615
31583,13394
31584,10709
31585,20059
31586,25058
31587,20369
31588,23389
31589,13587
31590,19201
31591,23120
31592,19952
31593,19106
31594,10808
31595,11303
31596,16934
31597,15799
31598,19803
31599,20000
31600,11256
31601,13441
31602,15551
31603,15320
31604,12374
31605,13708
31606,17578
31607,21314
31608,15653
31609,10952
31610,15359
31611,42146
31612,11880
31613,43200
31614,15685
31615,19541
31616,26153
31617,18062
31618,11294
31619,10100
31620,18121
31621,10403
31622,25054
31623,13834
31624,10300
31625,12501
31626,13592
31627,31264
31628,12742
31629,16534
31630,16133
31631,12176
31632,11972
31633,23007
31634,13000
31635,19698
31636,16174
31637,12354
31638,11259
31639,12605
31640,14802
31641,11675
31642,13196
31643,11959
31644,15445
31645,12642
31646,14052
31647,11728
31648,18370
31649,14591
31650,46075
31651,11181
31652,14700
31653,12784
31654,20279
31655,13574
31656,16323
31657,13331
31658,13060
31659,23655
31660,22254
31661,15136
31662,12554
31663,26913
31664,11944
31665,42200
31666,19840
31667,14671
31668,13596
31669,98343
31670,12756
31671,24621
31672,15013
31673,13030
31674,22224
31675,23580
31676,23593
31677,20180
31678,25579
31679,13617
31680,11665
31681,15160
31682,13177
31683,16884
31684,49545
31685,12526
31686,19341
31687,19595
31688,18027
31689,18414
31690,17824
31691,10055
31692,12664
31693,11461
31694,12258
31695,11385
31696,16013
31697,10178
31698,17846
31699,14441
31700,11033
31701,14901
31702,12343
31703,14962
31704,53318
31705,20963
31706,10802
31707,12815
31708,15856
31709,15959
31710,24088
31711,27277
31712,16378
31713,17913
31714,16721
31715,16385
31716,15879
31717,22328
31718,12958
31719,14693
31720,13839
31721,22844
31722,12247
31723,18765
31724,10969
31725,19458
31726,15278
31727,11471
31728,17735
31729,11978
31730,21470
31731,10778
31732,14404
31733,14185
31734,13266
31735,18329
31736,15481
31737,15122
31738,17226
31739,13354
31740,19124
31741,11421
31742,19821
31743,11583
31744,13545
31745,15926
31746,12334
31747,15351
31748,10635
31749,27732
31750,11134
31751,13339
31752,12718
31753,12479
31754,23199
31755,14253
31756,14683
31757,18177
31758,16517
31759,10869
31760,20205
31761,14483
31762,16342
31763,14716
31764,46276
31765,15136
31766,30490
31767,10314
31768,13411
31769,24858
31770,10500
31771,35208
31772,11986
31773,12918
31774,11900
31775,55873
31776,16023
31777,13281
31778,28439
31779,12278
31780,14085
31781,14575
31782,15741
31783,11300
31784,15050
31785,21182
31786,15032
31787,14580
31788,35636
31789,16724
31790,12127
31791,11558
31792,11919
31793,15184
31794,24375
31795,12241
31796,24233
31797,14542
31798,12444
31799,14860
31800,15373
31801,16334
31802,12018
31803,20925
31804,11246
31805,40034
31806,20876
31807,15832
31808,11152
31809,21551
31810,14624
31811,16473
31812,11482
31813,11494
31814,11212
31815,15719
31816,15538
31817,110547
31818,14556
31819,24057
31820,13221
31821,16626
31822,42309
31823,15513
31824,16875
31825,15335
31826,11239
31827,22548
31828,18135
31829,19339
31830,12492
31831,18643
31832,13745
31833,11164
31834,12172
31835,12946
31836,15997
31837,18791
31838,12742
31839,16941
31840,15919
31841,13187
31842,16077
31843,12570
31844,12548
31845,10937
31846,11481
31847,10831
31848,26204
31849,10853
31850,10798
31851,14946
31852,11600
31853,22946
31854,17863
31855,14957
31856,14408
31857,12756
31858,15316
31859,20241
31860,12229
31861,14981
31862,10766
31863,10829
31864,14703
31865,12111
31866,35228
31867,19823
31868,13364
31869,15400
31870,12475
31871,13309
31872,20908
31873,11691
31874,12873
31875,12042
31876,16798
31877,20250
31878,10609
31879,12952
31880,14925
31881,11608
31882,75674
31883,11548
31884,12484
31885,13902
31886,15298
31887,14501
31888,15675
31889,13403
31890,17680
31891,10900
31892,13701
31893,12697
31894,11481
31895,12462
31896,11716
31897,13466
31898,11245
31899,16721
31900,15477
31901,10696
31902,12235
31903,10182
31904,12257
31905,12376
31906,11184
31907,15560
31908,10927
31909,18159
31910,16028
31911,12316
31912,12584
31913,17909
31914,11614
31915,10687
31916,13618
31917,15288
31918,11683
31919,11062
31920,12413
31921,12932
31922,13175
31923,14763
31924,11443
31925,11090
31926,11414
31927,14816
31928,15758
31929,16174
31930,11376
31931,17622
31932,10214
31933,18754
31934,11103
31935,20904
31936,16499
31937,26045
31938,17834
31939,14125
31940,17634
31941,15800
31942,29871
31943,15626
31944,12116
31945,23349
31946,13632
31947,11465
31948,17367
31949,13634
31950,12456
31951,14684
31952,20611
31953,12170
31954,24703
31955,15629
31956,17415
31957,16080
31958,14531
31959,15911
31960,11643
31961,25594
31962,21065
31963,13337
31964,13050
31965,15907
31966,23090
31967,31571
31968,18451
31969,10354
31970,14122
31971,14119
31972,19653
31973,16815
31974,16603
31975,11409
31976,13233
31977,11838
31978,10817
31979,11525
31980,15206
31981,13529
31982,10976
31983,13327
31984,18325
31985,12137
31986,14769
31987,11104
31988,17359
31989,12503
31990,21783
31991,10730
31992,12197
31993,21376
31994,25836
31995,29692
31996,13036
31997,13611
31998,15758
31999,12061
32000,11758
32001,16218
32002,18637
32003,20613
32004,30014
32005,21871
32006,41649
32007,12154
32008,11366
32009,10907
32010,62005
32011,11406
32012,12262
32013,11246
32014,11227
32015,12052
32016,12018
32017,28838
32018,12781
32019,11620
32020,19747
32021,14953
32022,16710
32023,12552
32024,11923
32025,13426
32026,15059
32027,15348
32028,21824
32029,13211
32030,10644
32031,25242
32032,20620
32033,12823
32034,11905
32035,12604
32036,12002
32037,20492
32038,10629
32039,10749
32040,15045
32041,11384
32042,16140
32043,20334
32044,13229
32045,65502
32046,33636
32047,12950
32048,30255
32049,12165
32050,21147
32051,18578
32052,21651
32053,13192
32054,10269
32055,21995
32056,12222
32057,16790
32058,19015
32059,18261
32060,14953
32061,13721
32062,22645
32063,11618
32064,12307
32065,14792
32066,16612
32067,21130
32068,13629
32069,10271
32070,12539
32071,11691
32072,11951
32073,14106
32074,15112
32075,10400
32076,12470
32077,10517
32078,10400
32079,100411
32080,12227
32081,17486
32082,16080
32083,28402
32084,12320
32085,11207
32086,23088
32087,11523
32088,19922
32089,45185
32090,10219
32091,20029
32092,11144
32093,10747
32094,25081
32095,11951
32096,11912
32097,13398
32098,10468
32099,17572
32100,15675
32101,23561
32102,13808
32103,11900
32104,13062
32105,16315
32106,10319
32107,12021
32108,12735
32109,15766
32110,19779
32111,21186
32112,27101
32113,16016
32114,20015
32115,19006
32116,10666
32117,13018
32118,23282
32119,11786
32120,13231
32121,11792
32122,13592
32123,10965
32124,29320
32125,10736
32126,17436
32127,12867
32128,14481
32129,11387
32130,12892
32131,12445
32132,23946
32133,13700
32134,15859
32135,12720
32136,14095
32137,14944
32138,12063
32139,14449
32140,26711
32141,14640
32142,21791
32143,12608
32144,21653
32145,12997
32146,20272
32147,22076
32148,21241
32149,17848
32150,20404
32151,14637
32152,14505
32153,13543
32154,17344
32155,11735
32156,10400
32157,28413
32158,19872
32159,18304
32160,14330
32161,12303
32162,19275
32163,11655
32164,13039
32165,11450
32166,10058
32167,11274
32168,80315
32169,15178
32170,24355
32171,16580
32172,12103
32173,13597
32174,10462
32175,17990
32176,39542
32177,11313
32178,19958
32179,22528
32180,19952
32181,14458
32182,11781
32183,13363
32184,36567
32185,12209
32186,17282
32187,11344
32188,17226
32189,13125
32190,11300
32191,17596
32192,10609
32193,17181
32194,24961
32195,20231
32196,23179
32197,13449
32198,11000
32199,15845
32200,15675
32201,18908
32202,13700
32203,10523
32204,16665
32205,12146
32206,11179
32207,11107
32208,12516
32209,10877
32210,11371
32211,25342
32212,23060
32213,13311
32214,15978
32215,15076
32216,11678
32217,10600
32218,12097
32219,12603
32220,28990
32221,12757
32222,11378
32223,12298
32224,37427
32225,22302
32226,15784
32227,14800
32228,50321
32229,18334
32230,12493
32231,18133
32232,23442
32233,10156
32234,10100
32235,13327
32236,14832
32237,11898
32238,11491
32239,16219
32240,14356
32241,10970
32242,13389
32243,13946
32244,12022
32245,11957
32246,39040
32247,15505
32248,27682
32249,16500
32250,10488
32251,20794
32252,16265
32253,13193
32254,17403
32255,13268
32256,17301
32257,12155
32258,14560
32259,13313
32260,12050
32261,11620
32262,17994
32263,11825
32264,17371
32265,21492
32266,26085
32267,16986
32268,17591
32269,17548
32270,14313
32271,15760
32272,11999
32273,12423
32274,17543
32275,20447
32276,58675
32277,14271
32278,12871
32279,14642
32280,15255
32281,21194
32282,11127
32283,11539
32284,18357
32285,10637
32286,11444
32287,16211
32288,13228
32289,20977
32290,11626
32291,22502
32292,11123
32293,11608
32294,32541
32295,10745
32296,14452
32297,12048
32298,19328
32299,27900
32300,25308
32301,14789
32302,17656
32303,12909
32304,22780
32305,11681
32306,13101
32307,34518
32308,17519
32309,17355
32310,11628
32311,20857
32312,12342
32313,42410
32314,19257
32315,11759
32316,11509
32317,12346
32318,11687
32319,12421
32320,15223
32321,11585
32322,13740
32323,13394
32324,11446
32325,12512
32326,16290
32327,26332
32328,21466
32329,10706
32330,24072
32331,13166
32332,12535
32333,11604
32334,12861
32335,13029
32336,34057
32337,16249
32338,16862
32339,17298
32340,13979
32341,12521
32342,11382
32343,13160
32344,12488
32345,11379
32346,18101
32347,13131
32348,24208
32349,23817
32350,38761
32351,43937
32352,11517
32353,24029
32354,12003
32355,19151
32356,12504
32357,10623
32358,17871
32359,12458
32360,16015
32361,105817
32362,20115
32363,11668
32364,14726
32365,34801
32366,15273
32367,14051
32368,17104
32369,10857
32370,30169
32371,12619
32372,15251
32373,13744
32374,11587
32375,17621
32376,20433
32377,13659
32378,10805
32379,10326
32380,21789
32381,12223
32382,14772
32383,10390
32384,23065
32385,13988
32386,23095
32387,21996
32388,16582
32389,20051
32390,13336
32391,11592
32392,14172
32393,19447
32394,13609
32395,14967
32396,14622
32397,15963
32398,11438
32399,11593
32400,12367
32401,14721
32402,17619
32403,11267
32404,20378
32405,10968
32406,17772
32407,16407
32408,23935
32409,15695
32410,80042
32411,12856
32412,20469
32413,10422
32414,13799
32415,16274
32416,12159
32417,11692
32418,12274
32419,20799
32420,22771
32421,24486
32422,11598
32423,13097
32424,15996
32425,34080
32426,14602
32427,20659
32428,12183
32429,10673
32430,21455
32431,11878
32432,14347
32433,18879
32434,10259
32435,12706
32436,14918
32437,28984
32438,10612
32439,16233
32440,11526
32441,11797
32442,27628
32443,30572
32444,13871
32445,11330
32446,12643
32447,12157
32448,11552
32449,15325
32450,15210
32451,11112
32452,11280
32453,12901
32454,12464
32455,22670
32456,14900
32457,18920
32458,48538
32459,14637
32460,13307
32461,15430
32462,11301
32463,21646
32464,25089
32465,11902
32466,15252
32467,11501
32468,16805
32469,20803
32470,43529
32471,11515
32472,14690
32473,13121
32474,13418
32475,11751
32476,11291
32477,13047
32478,15401
32479,10408
32480,20444
32481,19011
32482,15548
32483,15137
32484,16781
32485,12278
32486,18865
32487,11908
32488,12302
32489,19353
32490,16597
32491,10301
32492,18290
32493,10091
32494,12249
32495,15619
32496,12828
32497,19969
32498,14653
32499,19167
32500,18023
32501,27737
32502,18125
32503,12468
32504,13148
32505,13569
32506,11010
32507,31500
32508,29848
32509,13231
32510,22289
32511,15551
32512,15354
32513,12070
32514,13251
32515,15417
32516,19025
32517,14802
32518,21040
32519,12768
32520,27511
32521,14046
32522,17170
32523,11167
32524,19353
32525,13501
32526,13359
32527,11457
32528,12818
32529,11980
32530,11954
32531,10906
32532,11007
32533,17305
32534,26018
32535,16640
32536,13364
32537,24265
32538,11896
32539,14298
32540,20221
32541,12488
32542,17355
32543,19677
32544,17900
32545,22126
32546,12344
32547,14426
32548,25200
32549,61957
32550,11105
32551,16999
32552,13325
32553,12140
32554,14851
32555,11300
32556,11843
32557,21648
32558,13124
32559,27123
32560,21530
32561,10308
32562,15636
32563,13012
32564,11715
32565,12304
32566,29270
32567,10284
32568,11201
32569,12469
32570,11074
32571,13015
32572,16269
32573,10941
32574,17260
32575,12505
32576,17545
32577,11564
32578,11387
32579,12084
32580,41972
32581,12492
32582,11214
32583,10371
32584,12802
32585,11540
32586,12043
32587,15321
32588,17397
32589,11518
32590,16510
32591,14416
32592,10887
32593,18896
32594,27501
32595,15780
32596,11338
32597,15011
32598,15363
32599,10800
32600,14424
32601,11589
32602,22163
32603,12439
32604,15594
32605,15211
32606,15559
32607,11565
32608,18677
32609,11874
32610,11591
32611,11413
32612,11033
32613,11327
32614,10964
32615,11642
32616,21939
32617,14852
32618,15851
32619,39496
32620,11014
32621,14346
32622,19580
32623,15714
32624,15834
32625,14832
32626,12648
32627,15759
32628,14499
32629,24255
32630,16082
32631,12175
32632,17885
32633,34206
32634,25796
32635,12100
32636,12178
32637,16524
32638,12239
32639,18261
32640,17930
32641,23131
32642,50195
32643,14018
32644,17839
32645,13700
32646,16313
32647,154167
32648,18811
32649,29185
32650,12547
32651,15839
32652,15250
32653,13986
32654,13310
32655,10455
32656,19657
32657,13980
32658,14300
32659,11280
32660,22734
32661,16059
32662,14608
32663,20027
32664,15334
32665,13918
32666,13071
32667,15051
32668,12183
32669,18341
32670,13300
32671,12115
32672,11841
32673,11118
32674,12292
32675,12926
32676,11981
32677,16288
32678,11573
32679,14536
32680,23842
32681,19857
32682,12320
32683,20000
32684,84377
32685,15025
32686,18221
32687,21013
32688,15439
32689,14207
32690,22318
32691,18211
32692,16630
32693,16719
32694,31976
32695,14775
32696,18371
32697,10121
32698,24540
32699,15902
32700,12635
32701,20592
32702,15221
32703,15264
32704,11152
32705,12839
32706,14013
32707,10100
32708,10919
32709,11494
32710,12425
32711,15944
32712,12200
32713,22663
32714,12080
32715,19184
32716,21097
32717,12033
32718,13502
32719,17173
32720,13902
32721,17896
32722,13000
32723,11961
32724,20859
32725,17301
32726,11363
32727,30581
32728,13993
32729,20109
32730,25064
32731,12875
32732,10170
32733,12687
32734,10975
32735,12763
32736,20003
32737,12314
32738,11840
32739,14581
32740,13196
32741,21134
32742,14728
32743,12621
32744,12047
32745,16176
32746,10808
32747,16650
32748,11530
32749,22502
32750,12500
32751,12527
32752,14408
32753,15163
32754,50394
32755,17633
32756,18944
32757,14061
32758,16030
32759,14778
32760,13538
32761,12440
32762,13011
32763,10259
32764,13294
32765,16426
32766,14266
32767,11300
32768,21163
32769,13260
32770,34298
32771,21571
32772,19801
32773,15031
32774,19287
32775,11978
32776,25292
32777,14928
32778,32746
32779,10522
32780,14121
32781,21568
32782,23610
32783,17827
32784,12476
32785,15162
32786,13305
32787,16592
32788,14229
32789,11767
32790,14877
32791,21115
32792,11017
32793,15679
32794,13624
32795,19490
32796,17502
32797,24885
32798,12296
32799,12619
32800,14033
32801,19043
32802,18478
32803,12305
32804,11802
32805,20888
32806,10811
32807,10923
32808,14795
32809,14366
32810,12479
32811,20167
32812,13683
32813,23069
32814,10249
32815,16531
32816,10372
32817,13077
32818,14878
32819,11647
32820,13041
32821,18183
32822,15796
32823,13598
32824,15138
32825,15382
32826,14502
32827,16973
32828,11092
32829,18061
32830,14370
32831,22749
32832,22999
32833,11234
32834,23938
32835,11599
32836,29135
32837,18207
32838,14429
32839,34226
32840,16075
32841,11165
32842,11462
32843,18108
32844,10100
32845,14749
32846,10519
32847,20379
32848,15105
32849,37839
32850,20137
32851,13032
32852,14061
32853,10374
32854,10667
32855,18473
32856,18774
32857,14221
32858,26885
32859,18768
32860,18921
32861,11573
32862,20218
32863,16289
32864,17844
32865,10805
32866,14451
32867,15685
32868,10720
32869,15260
32870,28358
32871,12575
32872,19745
32873,15808
32874,11420
32875,17196
32876,21613
32877,13947
32878,12732
32879,11374
32880,30408
32881,13986
32882,20375
32883,12044
32884,24328
32885,11112
32886,10718
32887,10403
32888,10727
32889,23254
32890,17900
32891,25003
32892,11935
32893,13724
32894,11537
32895,11218
32896,12513
32897,11893
32898,21071
32899,10912
32900,28183
32901,15450
32902,16011
32903,19181
32904,12663
32905,10554
32906,13537
32907,16519
32908,15398
32909,18330
32910,14554
32911,13774
32912,10936
32913,11948
32914,17612
32915,12452
32916,19271
32917,11595
32918,18066
32919,10248
32920,10288
32921,15326
32922,10486
32923,22454
32924,16697
32925,17252
32926,11910
32927,25550
32928,13031
32929,14676
32930,22088
32931,11330
32932,21675
32933,19532
32934,13486
32935,11272
32936,33500
32937,13837
32938,16765
32939,10236
32940,20469
32941,27719
32942,14998
32943,15776
32944,15359
32945,19967
32946,43343
32947,11535
32948,18140
32949,13162
32950,11105
32951,22460
32952,10907
32953,16163
32954,10800
32955,10917
32956,11900
32957,22561
32958,19006
32959,28058
32960,13115
32961,20602
32962,20205
32963,17178
32964,21398
32965,10179
32966,13754
32967,13054
32968,19779
32969,14826
32970,12780
32971,11609
32972,25563
32973,14846
32974,10625
32975,13921
32976,26307
32977,21512
32978,11357
32979,14702
32980,41696
32981,12578
32982,12927
32983,11514
32984,17023
32985,11558
32986,17941
32987,22917
32988,18343
32989,13833
32990,12557
32991,10568
32992,16538
32993,12586
32994,12313
32995,15590
32996,17865
32997,11810
32998,15572
32999,15870
33000,29094
33001,14210
33002,12196
33003,17716
33004,16526
33005,11053
33006,13373
33007,11518
33008,16547
33009,15979
33010,11968
33011,22165
33012,15147
33013,15247
33014,12680
33015,10057
33016,18485
33017,11064
33018,14077
33019,14783
33020,13693
33021,14120
33022,26298
33023,11751
33024,15699
33025,16069
33026,18276
33027,13955
33028,19240
33029,19964
33030,12414
33031,11786
33032,12889
33033,10313
33034,10858
33035,12477
33036,12199
33037,12136
33038,11713
33039,12963
33040,13126
33041,15474
33042,15148
33043,21804
33044,16542
33045,12372
33046,17819
33047,13385
33048,19288
33049,10717
33050,27208
33051,13510
33052,43226
33053,10641
33054,12475
33055,15382
33056,25169
33057,10383
33058,16126
33059,14734
33060,16876
33061,13660
33062,13774
33063,17033
33064,12768
33065,21892
33066,30993
33067,15786
33068,22739
33069,17304
33070,10698
33071,21309
33072,16740
33073,17024
33074,10209
33075,29411
33076,15253
33077,13896
33078,13632
33079,12478
33080,14550
33081,13406
33082,15066
33083,15661
33084,24160
33085,16124
33086,13916
33087,13618
33088,18409
33089,24583
33090,23221
33091,12539
33092,13531
33093,15746
33094,13150
33095,16161
33096,31399
33097,20022
33098,12509
33099,11368
33100,13083
33101,17435
33102,10492
33103,25541
33104,16504
33105,23287
33106,17927
33107,15153
33108,16435
33109,10486
33110,20687
33111,20722
33112,24276
33113,18758
33114,22422
33115,11570
33116,14946
33117,23209
33118,26944
33119,35388
33120,40576
33121,12517
33122,25727
33123,20184
33124,14769
33125,11080
33126,15548
33127,14519
33128,26247
33129,20083
33130,15769
33131,40060
33132,13939
33133,17664
33134,12357
33135,12646
33136,11053
33137,10466
33138,25891
33139,41816
33140,10449
33141,11003
33142,16890
33143,10649
33144,19058
33145,11098
33146,13009
33147,14579
33148,18900
33149,12121
33150,12865
33151,13534
33152,20809
33153,13578
33154,10943
33155,13319
33156,16800
33157,24429
33158,16355
33159,18893
33160,12764
33161,10524
33162,18197
33163,10204
33164,15103
33165,11649
33166,16916
33167,22955
33168,12283
33169,16712
33170,12356
33171,25202
33172,22878
33173,20609
33174,13556
33175,14489
33176,12058
33177,15588
33178,26529
33179,24052
33180,10601
33181,10515
33182,14672
33183,13216
33184,11750
33185,19874
33186,13201
33187,16116
33188,21123
33189,22230
33190,23886
33191,17124
33192,10758
33193,11980
33194,13557
33195,40353
33196,16295
33197,10839
33198,12064
33199,10543
33200,11776
33201,15561
33202,13194
33203,12373
33204,11291
33205,21288
33206,12885
33207,23020
33208,11402
33209,13607
33210,10527
33211,15821
33212,16310
33213,15786
33214,17427
33215,32664
33216,16237
33217,10792
33218,19744
33219,14356
33220,15805
33221,10793
33222,23953
33223,11089
33224,12399
33225,14208
33226,10818
