,shares
8927,788
10581,23100
2378,1400
11224,3200
16050,2700
5071,4300
18073,4000
12590,802
5661,7600
2589,1700
11111,977
8386,1500
4110,634
1756,916
13185,3300
9935,848
10907,13100
6646,5600
177,1100
6127,1600
2446,873
7531,8800
7376,1300
12832,625
1313,3800
1056,640
14006,4500
11805,2900
10815,754
7875,2700
7453,541
197,1100
6264,670
9073,700
12505,5900
16867,2100
14794,976
3759,9000
1093,3200
16510,12500
6550,1100
10091,11900
1757,1400
10462,685
15358,1400
10600,798
18894,3200
2627,862
12504,2200
8465,5900
18477,548
572,1100
904,702
4073,1100
19502,1300
11096,4700
6874,1200
7950,6700
6358,3400
18344,1900
10256,4200
9582,2700
9159,974
14193,1500
17346,1700
10050,1500
6547,809
8570,1500
8777,3700
2897,1200
5184,1200
12145,4200
4905,1800
10936,3600
15678,4700
1005,2400
6945,1100
15901,1800
3653,743
6295,3600
13059,4400
16568,1700
2009,6000
9422,2300
5124,3200
16013,661
6692,964
10522,906
12715,2900
5167,2400
14503,1200
4233,573
6573,6800
1697,3300
7257,1800
14357,974
5215,1000
17056,1200
18572,2600
18610,1200
13792,2100
1051,899
18913,3600
4334,21600
79,2100
13879,36200
14434,1200
16547,24900
17196,638
7943,1100
1532,878
14592,29700
3352,2700
18493,1000
2668,1800
5194,2900
9442,1200
15575,1300
17821,736
16754,902
5875,3800
19140,1800
5652,3900
16172,1400
8973,1400
7106,1200
13598,1100
18016,489
9303,11700
16054,1100
16892,732
14038,973
6975,1700
14420,1200
2083,1400
3174,15000
14480,1900
3992,4600
5032,698
2383,3000
10175,1200
5079,2300
4338,1100
3743,3400
6297,1200
1600,1100
7720,910
2111,1100
14256,662
13580,747
8077,762
11487,1500
3445,3800
5154,695
8145,12000
16503,1000
19780,745
9783,884
18297,4000
10916,919
5772,573
929,1200
5510,786
14197,2400
6191,18800
8966,675
10107,1300
10843,6600
18280,1900
19646,2400
2016,4100
18726,1600
14940,1900
140,874
17109,1000
14209,6300
19174,2100
10578,942
2171,2100
18771,1600
666,3800
2662,2600
13342,2000
17411,7100
12988,1100
8917,1200
12291,1000
16842,1300
1970,703
5732,1800
15571,4800
6927,2100
8452,855
12690,1800
9280,1900
7344,1600
11972,2800
15780,1500
15503,1100
5798,963
14146,4700
7335,821
15409,1000
3425,6100
2530,2100
11026,11700
16509,3400
10022,1200
3807,1500
7609,1300
5751,2300
18758,1600
13177,1500
12084,773
19168,1100
6072,15100
18365,1600
422,694
2267,2100
4143,2300
18934,608
9193,1800
8464,1400
15568,1400
11204,3900
5335,1700
7698,3600
4497,2900
18443,1100
9203,5500
15178,2500
11103,6600
16898,581
13618,2600
8744,548
10455,2600
6900,2400
872,1300
7475,663
6387,711
5850,1200
6681,1200
767,586
16574,3400
18253,1600
17089,1200
1489,1900
6575,1900
12818,516
2746,1100
17147,382
14586,1400
2308,187
4369,3300
2463,18500
13194,1700
13996,18100
5823,1100
12078,5600
367,2200
11298,1700
17116,844
15699,6800
17102,758
18873,1600
13577,901
6950,1400
7530,1300
1622,975
4996,2800
17405,1300
13807,2000
5764,3000
15058,3700
5743,1000
3045,547
8078,1200
13302,1600
1704,775
1061,3800
8841,2200
16817,950
15399,758
3054,1100
7822,1300
7409,2600
7991,2200
14976,846
456,1200
18488,695
13140,1400
11432,861
5775,1100
19657,2600
4679,801
8828,435
13752,2800
11421,741
1778,1300
12745,858
10922,3200
9698,1400
12217,629
10545,3000
13345,1200
6932,920
1434,1300
12687,2000
15363,952
13940,1100
16858,1100
8299,27700
2396,2500
1526,1800
2468,546
3830,843
827,584
8397,1900
19378,915
13306,1600
7569,2700
1772,1600
16597,1600
8197,6500
10660,1000
10785,977
5252,1600
19169,1100
5421,669
819,927
9653,985
19144,1200
16075,1200
18011,2200
15228,1900
10544,18000
12948,4700
18105,1300
14700,1600
11166,2800
6428,621
16085,9800
14081,16700
19597,1300
17563,1100
10416,29800
2532,1100
11118,754
3736,7100
471,5100
6094,1400
9346,1100
16401,881
11067,2000
19451,1800
14554,27800
11675,2500
6353,1300
3853,1300
726,951
1584,3400
19303,693
3317,1200
19710,2500
15392,1400
10541,1000
12643,2500
15137,914
4980,2300
7331,1100
10336,838
11869,1800
12625,560
1759,848
19116,502
10497,3500
15492,903
3513,1700
6787,714
15908,1100
12659,1500
5790,1300
2673,867
1530,5200
10349,550
262,2700
3437,919
18980,1600
16955,5400
14012,1300
11167,1100
8829,882
4546,991
12463,710
18303,886
17571,2100
5511,1900
16769,682
6817,2600
15117,1400
3538,4700
14082,1500
418,2300
1439,1400
15459,2100
3495,2300
18896,2300
8686,1100
7236,1400
10527,2200
3878,677
19307,7500
8685,2000
948,2400
15064,1200
16171,1300
12937,2000
16872,818
13092,1900
11641,2700
11790,14300
14861,960
4210,871
19048,943
12103,1300
983,3100
3585,1300
9200,1000
10717,2300
10153,4800
6594,9700
16956,617
18549,921
20,1100
5426,1200
8806,1300
4523,801
2940,3000
2247,1200
5369,954
18295,1900
4447,683
2175,3000
1737,729
5353,2600
16213,838
14770,1900
9967,2000
8875,1300
9753,1900
12878,723
6916,3900
2243,1500
10587,1100
16289,87600
7647,842
2667,918
8511,667
12912,4000
6857,6100
6064,2200
7962,2100
17370,1200
6212,612
744,1800
314,262
13458,17300
103,3000
14452,2500
12789,2900
9254,2000
423,1900
1678,1400
17059,1900
4791,375
10736,925
10385,4800
9697,541
9271,494
7185,1100
9323,856
378,6600
17068,8300
11466,480
17715,1100
7547,1200
9811,3600
7228,755
10126,1600
7917,2400
6491,1900
17426,946
14444,1100
5153,1000
6786,2700
18463,4700
17227,855
7193,1700
19507,2200
5601,9300
2276,3500
13117,2200
4357,2400
11768,1100
1288,11400
14115,1000
6364,2800
10361,1300
4351,2600
2999,1800
17444,764
6529,735
8967,1300
2543,846
9294,1500
19131,1100
9225,1000
1703,1900
5763,1400
17327,3800
17803,2800
15171,3300
6879,3500
18234,3600
19783,1300
9406,1600
7659,3000
1595,889
438,2100
15764,1800
7926,2400
10551,3700
6835,6000
35,927
3750,1400
3975,976
15799,5200
6826,2400
7936,1000
8631,688
3348,10000
6699,821
13163,2400
10713,771
6698,2000
5175,1900
13085,1200
18770,951
5108,876
18681,5400
19208,914
8909,1100
5994,1100
4060,1400
7273,1700
17749,2500
3734,2200
7775,2000
7968,2000
5410,1300
17044,976
14559,714
18804,1700
3884,857
8087,1800
16163,1800
6502,1100
4854,33000
18453,2500
12713,4400
2205,6200
10712,872
12421,1100
6683,2500
16947,1100
3594,1300
18070,1300
17478,829
3249,2100
13158,950
2319,715
14639,930
10868,689
4681,1200
9164,1900
14930,2300
18396,998
2950,1000
8656,2400
407,2200
8965,16300
3247,3900
1258,1500
9958,4300
4686,3400
18045,3400
7118,4100
10183,2200
17465,1000
16313,574
2430,1100
1683,3100
17798,507
19353,1200
16746,1500
15249,882
10500,1200
14034,1300
12351,3800
5294,862
78,1200
11399,776
10590,616
10840,1200
1580,4800
14243,971
2012,3300
14918,1700
14344,1500
6287,929
3869,911
1115,78
11434,828
18538,1500
9224,743
10258,1400
714,1400
7805,20400
15301,3000
9901,2100
11639,4800
18220,962
14945,2200
14294,18100
4394,1400
13547,1400
19362,851
5456,1900
14251,1300
13108,1300
18326,6800
1329,4000
13642,760
8304,4500
19537,748
14086,6400
6636,925
1510,910
14541,2100
3205,2400
593,1300
3850,14800
18953,9700
3102,3000
12395,1100
3982,5000
11377,3100
17806,1700
6066,1200
14775,1200
3192,4900
16167,1100
7523,4200
14537,1300
2441,1100
13620,1200
7272,713
11325,9300
1654,1200
7899,3700
2927,25300
16107,522
3672,599
10393,1300
11261,1900
540,3100
12501,1100
14342,70
15252,1600
15854,1300
7393,3300
11834,1500
16883,7200
10579,3600
15059,875
17446,884
5469,1000
3608,1600
6852,2300
18430,1100
11792,822
5476,2500
4554,1000
1952,3300
17695,1200
18720,1200
6665,685
11638,1300
8567,1700
5010,1700
19306,669
3384,2500
18025,22800
5515,1900
5745,1000
14851,3000
7128,18300
13070,6200
1751,929
12167,1100
6759,602
677,8900
12519,818
9235,3200
4719,4000
15154,1600
18909,1300
16906,916
10206,6000
17460,1300
15352,777
8064,969
5568,23000
17142,1100
8629,1800
2393,2800
1623,1200
18631,864
16565,1900
7117,7000
2385,1100
10869,1200
12764,2700
17989,2100
4883,1200
3615,13900
5107,6300
15538,1600
16637,1100
14862,782
12560,1200
495,970
14591,1600
2825,21400
15921,1500
3308,431
9706,1400
3973,928
13325,874
11391,1200
14401,599
11988,8200
18122,1000
12163,1100
7369,6000
16398,3400
388,787
17319,2900
8799,1400
2757,751
13385,578
14149,1800
802,1100
14175,1900
4453,947
782,1400
2739,1200
17934,1200
6350,916
9900,795
3647,1000
736,2300
14550,6400
19820,2800
11687,22000
831,2600
343,1200
2109,1300
4479,13100
4875,511
7576,514
8757,2600
14978,1200
6456,1400
18130,797
2087,2200
17020,6100
3731,1200
10290,987
15904,1200
1910,8500
11954,1300
1628,1700
18258,764
8839,646
8095,1100
5141,914
3284,1300
15893,1400
5760,1400
7386,4400
18245,2500
8359,1100
17728,846
15523,761
16245,5300
15416,1200
12130,594
5695,666
646,3400
8374,23000
2954,1200
10741,1300
13664,22300
7695,4300
10721,1400
16327,838
1538,1500
19403,1700
15479,968
1565,3800
119,1000
2675,3000
12459,955
2877,2700
10328,11800
9341,1300
9165,919
4265,23700
11661,1200
1324,1700
5315,1600
8082,1400
11419,1700
1946,7100
12060,681
2425,773
11037,2700
12372,2800
2177,1600
9815,20300
3749,889
12799,2100
19672,698
17776,1200
6635,805
14297,556
17076,1100
18432,1300
8251,859
15032,570
13878,778
5610,2900
12131,1400
2607,907
7676,1100
13690,1700
17628,1100
13729,1300
3589,1300
13873,3600
8032,2000
9223,702
1435,2500
18557,2500
3801,407
7463,2000
294,1200
6298,2400
11216,1200
14625,3700
12480,1900
18183,1000
16874,2200
9721,1400
19089,3000
2354,871
5209,987
18254,1500
12039,12100
3286,2700
10186,2800
4794,4000
19364,405
3757,990
1860,919
17874,2100
6733,1200
6184,3100
14826,1000
16435,2900
12977,12300
7662,672
16698,1700
7614,3200
16619,998
9474,3100
19003,251
13049,1000
10991,40600
689,2000
7945,956
13607,519
17885,896
91,752
18574,557
17725,900
1321,2000
7158,32000
9599,2500
13388,1300
4407,9000
7234,1700
3785,1300
10415,1800
13275,3800
8097,1900
1392,6200
17479,771
10584,4700
17432,685
2574,8200
626,2100
5895,946
4421,813
12902,1900
15240,11300
12364,1200
19118,5900
6861,2900
9033,2700
10828,1700
10306,1500
11161,40000
13861,1400
7420,1100
15296,2500
14909,1000
19596,1500
555,4300
12700,1500
2681,2000
14254,3200
5072,1200
2483,1400
11181,989
10047,2600
10341,1600
13714,982
13391,672
3929,822
8858,7800
10718,824
2846,1800
9357,795
9701,3300
15287,974
7156,1000
17157,2600
16812,1500
8129,874
127,1800
3298,1300
17348,2700
17784,1300
4583,1400
12265,4400
706,1600
8896,482
11777,2000
8835,4900
17421,3600
10161,2300
9304,1100
11711,979
618,706
1222,854
7221,621
3112,698
12615,3300
11287,11400
14188,790
3583,2400
11215,2400
5170,8000
4494,1300
17308,7900
4841,513
15971,6600
17091,1000
14138,6800
2176,1300
12363,765
13179,1800
2529,997
12940,1200
19478,942
2556,1800
13837,7700
4668,1100
8827,13000
183,2400
13808,521
8797,14800
6318,861
19246,1000
18438,1200
4023,2200
18552,1500
18858,3800
17511,1100
2321,1000
8786,822
10261,735
11373,1100
6551,697
5255,704
13309,1200
7852,948
10709,755
19535,3100
9602,1900
299,3100
11994,5000
17463,1700
10480,989
3716,1700
15245,539
17325,1100
2813,2700
14582,1100
9279,899
19527,729
7020,897
5135,4100
13870,2100
8253,1400
17220,434
14992,3900
16424,7800
7571,2500
18320,8800
19143,685
19718,1000
598,1400
589,1200
18863,5900
9293,2000
18204,2800
19729,27600
11563,5400
10679,4000
7825,2400
143,3700
1597,6600
17824,2600
5192,788
15054,1100
9016,2700
1816,6300
11778,7300
14217,810
5312,1400
3150,1300
5776,5400
13723,7100
1122,4500
6528,417
14913,4500
6300,973
17084,631
19273,510
12543,1100
11345,868
18368,1900
18481,1100
96,1600
5126,2600
1459,850
9594,1400
4221,740
11663,838
269,1200
8440,768
2919,1300
4619,1200
12404,2800
2449,779
7931,4100
13920,11200
6865,506
204,1800
834,856
16357,3700
8999,1100
11013,1100
15706,2900
18830,1600
19799,2100
19771,712
7196,1000
12206,928
12770,6400
11698,1200
17658,1100
13605,2600
1278,879
7588,4800
10756,860
11784,823
1466,9800
874,789
499,777
7691,4600
19365,2700
1163,960
16378,1400
5346,10400
13430,16200
18638,685
10445,694
5792,1900
5026,1200
865,1900
14490,841
13037,1600
2818,2600
10702,1300
13212,1600
5250,787
4950,1100
15589,952
10677,1100
15203,1200
8923,627
15877,64
2019,963
13386,1100
260,1300
16187,1500
16911,573
981,2800
19754,2400
9174,5800
17131,7800
19630,53700
17195,1100
17941,1500
10317,420
13677,2100
2788,1300
4539,942
9396,1400
6260,1200
17428,985
14345,2500
6953,977
2827,790
10568,4600
10310,1000
7143,1200
12778,863
6365,743
11269,811
19000,12400
11196,1100
10911,997
4330,22500
5873,698
6189,1300
3614,7900
4744,939
13025,843
7689,824
5177,1400
6409,804
19556,1100
19313,1500
13150,10700
5183,2200
3422,764
5504,749
6968,2600
12579,2900
5651,956
4186,655
18806,854
1344,791
585,5700
19334,6600
708,691
14590,2800
2052,1100
14533,965
12555,1100
3931,1000
17970,5000
16462,1400
10134,1300
7207,1000
8431,1100
15833,1200
13186,3800
12708,2700
15175,1200
18091,1400
2573,1500
5860,1000
17554,2000
9752,3200
1047,3800
10614,1300
13101,2600
5418,767
11748,598
10842,2200
8892,1600
5344,586
7476,1300
13045,3200
19753,1200
12469,842
13206,653
5849,2400
11500,782
5158,1000
8432,1200
4876,860
16154,986
3718,7500
16969,911
15672,537
16521,3600
5438,1100
8930,2000
3606,2100
9887,119
17551,471
15502,1300
13380,1400
1618,2100
19705,1500
10762,3900
10496,6200
7637,703
5834,1400
12132,1700
9144,2900
6404,15100
10432,2100
8019,2400
14362,1200
5099,2000
9220,5000
2472,3800
4107,821
19539,4900
6441,1500
43,1600
18825,1400
15650,24500
18188,1700
6748,989
19248,835
6723,2800
5004,1800
648,2400
9683,773
15987,1200
17225,1800
6652,580
19189,506
19205,2700
379,2500
13144,3600
14713,2500
16794,5400
8055,1200
18583,2400
13466,1400
16023,964
9586,1900
19492,1100
17086,1700
176,1300
7360,1000
15382,1700
7430,1900
12047,3200
15828,834
15069,588
17839,1800
6437,1300
5952,5400
1330,455
11182,5200
19609,1200
9888,11700
4433,952
1577,2200
6626,6800
8915,1400
16525,26600
15929,2200
9881,863
4921,1600
9408,995
8179,1200
9573,987
2616,751
11169,1000
13270,3900
7324,8700
10514,3200
15122,1100
1376,9300
12830,425
15118,2000
18375,110
9027,679
15428,848
1997,1000
4328,553
2318,3400
9691,566
19817,939
10330,1300
9316,1100
9269,1400
9933,822
17990,1000
8222,701
3047,1000
12020,4700
18793,7100
18341,1700
12515,1200
5405,753
10347,1000
2801,1200
6717,2500
4422,1100
10529,2200
2457,1500
7679,5000
2986,619
11884,1100
6445,1000
10666,3000
1564,5200
15559,6800
1377,651
19340,5600
1671,1400
7137,1400
19707,1500
14366,1800
19610,854
7744,1700
7721,489
2933,697
17154,1400
8937,3600
9343,695
8362,885
15210,2000
4499,2000
5142,652
5812,830
18168,610
5146,640
4992,835
4578,1100
18437,4800
188,232
4057,755
2631,819
17414,947
11633,1500
13660,9300
15883,980
13724,796
8533,3000
3510,1100
16395,696
5477,883
3729,802
1257,1500
9039,732
8519,685
16312,1200
7288,29800
640,1500
15625,1200
6336,962
16204,22300
5859,488
4317,721
6507,1000
14049,1500
4260,339
17251,867
13476,758
19213,951
7325,1300
3812,1100
9307,2200
16007,874
6044,1300
7553,1800
15044,1200
6503,871
18216,781
8849,1700
13967,675
5844,1500
4582,879
12605,2300
11142,750
5479,3200
13089,1100
16380,926
17207,978
3320,2300
7937,30000
15442,1500
15288,2300
14843,6100
3097,743
8291,1200
19450,2900
13984,11500
14070,1100
14168,691
16500,768
11,1700
12320,3000
4066,686
2141,1200
1391,816
11230,1200
5494,919
13334,2000
2174,857
11801,555
5529,2000
9919,7300
12046,1300
14,2200
9310,2700
8365,22800
4917,1600
18840,6000
18788,34300
9296,13000
16512,11300
11469,620
8132,2000
2128,583
8486,952
4591,1500
16693,1400
14475,4100
1698,1400
11367,24500
19605,911
19526,1400
170,1400
11589,1900
17299,7300
17627,1100
13218,873
3675,1500
8577,2900
462,5600
10059,1100
15016,1400
5961,2300
10055,8800
9555,722
1872,1400
8337,5700
2945,11900
2436,898
146,2400
4276,1600
3366,15800
10461,1100
6156,2400
9613,18600
15548,6100
8487,1400
6656,11100
8943,1900
8611,10200
1246,955
14219,14300
6907,563
18537,1100
19512,4400
4843,1100
338,823
6744,742
10857,427
13112,3100
7144,1600
13566,1100
18266,1900
15626,1000
2453,2400
17870,889
10610,1200
8520,7600
12537,1100
1796,932
15970,891
19703,619
5858,3000
14831,1900
13555,716
6199,1200
3227,10900
10683,828
4567,2300
3604,1800
5853,1400
18867,1000
804,1500
14865,2100
3149,1200
1092,3300
1901,1100
4982,6500
8420,1200
5455,7000
18767,709
16736,744
15639,4100
12851,10800
11281,1700
10752,445
6858,1100
1715,823
6966,1200
7088,3700
2495,2900
18750,1300
13455,1000
11164,1500
1814,1200
16017,910
12092,1100
4730,464
19702,2000
3955,2300
9464,726
9608,1200
8426,2400
9450,833
5666,1700
3485,2400
2191,2300
17521,5400
2514,4200
2513,1100
6218,2300
1543,5500
18364,2000
4113,5400
16346,807
2583,811
6885,1100
321,1300
8305,4900
18153,2000
8107,1200
17394,7800
10325,1400
17326,3700
14057,2600
2854,515
19458,701
5719,590
5434,2700
11214,958
18585,2900
4800,3000
8981,8900
5774,851
18950,1000
3782,1400
10185,4100
16128,902
15989,1300
772,10100
6024,623
9941,1100
10564,18400
19523,736
10915,1300
7147,783
8042,1500
15308,1300
3483,959
6052,2200
1088,54900
15467,1100
3660,2100
10287,3000
16671,1000
6798,1200
16788,838
11770,6100
4610,5700
1514,1100
13624,925
13251,10100
19704,2500
4389,1500
11481,2600
10198,964
1552,2900
1542,629
8819,48500
9922,562
2006,4300
10899,864
4477,197600
8121,2100
5414,4300
17155,590
9261,9300
13242,1900
5802,1900
6530,634
5077,2600
19075,1400
15333,840
14859,6500
4906,2900
1164,9700
14264,1300
3156,1600
202,2100
9584,1400
16528,2200
3426,2200
17253,2800
19272,949
6506,16700
6873,2300
16032,2500
8204,1200
14066,870
10089,1300
13100,13100
3523,1000
2959,1400
1363,1900
13976,716
13725,5800
18512,996
1742,4000
1941,624
15126,2200
2394,1300
2362,1800
12950,1400
15636,5800
9086,1200
15600,678
1662,1300
3635,3200
11634,4500
18212,7100
1953,914
11238,2200
3161,1400
746,812
9170,62900
17096,1600
8588,1300
7560,554
12453,783
8834,503
3127,452
33,1900
10881,1300
12963,4300
5323,1800
3325,648
5954,1100
14103,10000
308,1800
12468,858
8952,1100
9367,591
3091,1200
1766,22300
16489,814
2880,1300
15513,823
17783,3400
11920,664
12578,4300
9942,957
4774,17300
7286,723
3109,716
18756,3500
18957,8800
1971,773
12722,1800
2896,1100
16129,662
13323,686
11903,707
12126,6800
7018,3500
16040,666
16072,93
6015,901
14841,957
15509,1100
16,4300
4509,944
8138,1300
17213,2000
1049,458
15342,1300
5207,1300
18678,913
15858,1300
18166,3700
7404,4000
7504,1400
16155,1400
14158,18500
8276,12900
17336,2000
12718,2400
11722,10900
1388,2000
2244,913
2162,1000
1294,967
16498,1800
2981,1500
684,3300
4403,1700
5605,8100
14412,1400
15334,1600
5211,11700
15164,919
6580,1600
11761,2100
9757,2700
13291,1800
10406,908
2173,956
5737,5300
863,2900
272,1800
18138,829
13253,914
9258,1100
13644,1000
13716,2800
11319,902
4659,750
12812,984
4251,2300
18743,4700
10113,904
18314,864
3143,954
112,1500
13992,7400
10847,808
4844,13900
17690,11300
8505,3400
8718,10000
7486,3500
2581,1700
10115,1600
9231,3500
696,826
8428,875
2992,2200
3341,2200
5541,1000
11809,977
17913,545
12223,934
7580,1100
3498,2900
16712,27700
5200,737
15237,4800
19740,2500
8808,1800
8463,1500
1095,55600
10495,2700
3167,1300
9008,1100
10386,12700
5628,1200
3879,1500
8166,1400
7329,689
16194,342
10983,924
15850,1700
11019,973
15783,744
13983,4100
3036,1200
8560,1200
16695,2600
4713,3700
13687,2000
6821,2100
3490,1000
19689,945
507,4000
15232,764
4735,2200
7130,1700
7469,1000
15675,916
18941,2200
14871,1900
10637,618
7050,656
4212,5700
4952,589
6146,722
9520,29000
10739,10500
19280,828
18623,1900
1850,2100
5509,2000
11018,1200
1389,906
6183,818
19049,1600
10771,5300
13482,1400
5636,534
1524,775
8389,53000
9381,850
2286,690
19202,3800
2571,2100
1338,1200
5801,3500
5488,669
17260,2400
8893,1400
12971,545
16787,7900
15740,2500
14177,991
5403,2900
17218,1100
2799,4500
11361,956
11059,1000
9385,575
7938,1200
19404,1300
13832,2200
7668,1600
9262,1100
5324,2700
1938,3100
6910,1400
18305,1200
4835,2400
2869,2300
10071,10800
9232,676
7081,1200
6814,1100
4169,1500
13834,2900
15837,6300
11004,37200
5034,2400
18971,4800
13804,109
3948,864
4124,1200
17192,3500
10653,2100
11514,946
7309,3400
1143,2000
14481,14400
4704,1200
13862,1100
9189,789
3676,502
6638,2500
11280,296
2658,3300
8544,10000
9093,1100
8347,3400
13315,4700
459,1400
9275,1100
8566,2900
8504,2700
6344,503
3697,15400
16408,3300
8574,2200
10259,1900
18766,1100
3044,2300
5258,1200
12139,83300
5778,3000
10978,7200
7734,1100
7202,1400
7392,699
18097,1500
17928,1200
8368,1700
12385,3800
6833,750
10446,2400
5679,1800
12551,2800
13683,1500
12828,549
2787,2100
17054,3000
5643,1700
4423,2900
12518,1100
3074,1700
18711,885
15722,1300
16963,1000
9845,470
13273,1300
12428,1600
9592,629
10120,1400
9407,1300
17720,704
8652,1200
3570,864
6205,3100
7070,1200
6273,1200
19344,462
7681,4400
1320,7700
3506,2400
8975,3800
2127,993
9222,763
453,872
6234,1900
2236,884
5896,1200
12788,5600
18922,4000
18406,2200
15014,1800
12276,1300
14167,7700
14210,3100
18563,1600
13192,592
4409,725
19383,1300
5285,1000
16256,877
15727,447
7038,5700
3046,13000
3393,695
15948,598
7773,1200
13393,1100
11011,1100
3440,2100
3618,720
2617,754
9533,715
6820,1500
4147,821
18198,3300
18626,4500
12107,1400
13051,1100
14363,6600
16334,1000
3211,1000
14529,573
7883,657
1276,5000
3229,5500
4019,973
4912,4600
1819,1100
4764,1100
10515,930
8938,1200
14386,3900
2274,7600
7478,1300
15753,861
14058,993
6524,2500
7615,462
1244,1400
12220,3100
3829,2700
11776,1400
7646,6500
14202,1300
8978,311
4303,4200
1736,587
13665,538
17256,3700
8326,1400
3985,914
346,2600
3456,11100
6333,1400
13692,657
2768,728
14112,1600
19566,896
549,1300
14124,881
4808,4000
8546,657
17097,1000
3561,892
5741,601
2765,1300
6227,949
15593,876
10820,477
19562,907
11374,579
16748,15900
8644,616
1616,7800
12821,1100
1066,10800
15197,1000
5928,8200
6516,1600
19486,2700
11603,1100
19367,653
14007,1000
3145,687
5770,5200
7711,2100
6947,10000
2143,2700
68,2700
4088,1400
668,1400
14435,1300
10218,2400
1423,6100
11575,448
14319,11600
16254,8500
17899,1100
11467,19400
4144,1400
12275,2300
8703,807
11825,1200
2947,755
11225,2600
12371,1500
129,3100
14695,1100
5622,6700
2268,6600
15638,4700
4721,990
9427,1600
7372,1200
5497,2600
13403,2600
2071,1200
4612,676
17732,1500
10651,423
19128,6400
4424,684
15864,2800
9213,13700
14872,1000
3641,1500
1782,5500
7873,1500
2548,628
15191,1200
7267,1100
624,2400
644,1300
15244,1300
10557,1200
19602,1200
7702,1600
8159,877
2688,20700
7800,802
4101,781
2089,1100
10973,1300
2901,4800
1183,920
18466,775
34,1000
5783,927
7205,593
1249,568
8050,3100
15506,10300
19814,17900
15411,5300
2451,6600
4660,717
19281,686
12507,1300
7238,5800
9794,7100
8568,1400
5308,1300
13127,3200
14679,1600
1713,1300
17573,1000
12048,2100
9495,2300
19300,838
7415,1200
2769,990
14574,4700
9465,10800
9868,1400
2605,2400
164,1900
18718,1800
3326,859
184,659
2547,1000
15605,1100
18969,6700
19337,626
2265,559
6881,36200
11960,849
403,14300
11440,974
5354,7900
454,692
7639,1400
15669,685
3781,944
6700,8000
12322,866
8537,748
17374,1200
5885,13400
482,6700
12027,3100
13970,1100
2444,2600
10678,1400
12765,7700
18561,836
13164,11700
7473,411
18761,1700
18797,4900
5922,2000
18257,1100
16083,559
480,1800
6610,679
13074,3300
15209,453
10214,1100
587,497
8881,2700
8282,2800
12858,30400
14510,990
10228,832
1221,1500
15924,707
16944,830
5316,1800
17533,2200
10732,2500
14643,1800
17735,526
15338,824
16501,2700
17191,1200
16722,592
4030,2100
7934,846
13526,5400
7385,12900
5348,1200
5935,2000
14229,684
6716,2200
4258,928
11783,1400
2976,1300
4109,2200
8557,5200
9514,596
11162,57400
11358,875
19706,5900
14743,1500
15652,695
6221,1100
5383,3200
18835,6000
8092,767
14856,1800
347,712
17365,5400
10324,616
12226,1300
19091,14400
12015,4600
11276,620
9428,9000
5810,2400
6222,1400
7675,1100
563,3800
1864,715
16730,1000
19634,3200
10129,571
412,2500
18448,1500
10958,1500
9421,910
12424,785
1064,1300
17901,6200
8039,2600
14979,1400
5491,1600
8565,77600
11608,905
3564,1100
12188,776
4300,1000
12582,1200
823,25000
9249,1100
17948,1500
7733,2500
9642,924
16351,922
7281,7800
7674,1200
3251,2600
3190,8300
14588,1200
14404,1600
1331,595
9420,3600
9913,1800
605,1400
709,995
10577,4500
5522,5500
8173,845
984,1100
17009,3100
10178,3700
5971,2000
14367,2500
16248,446
12121,949
3954,5600
17823,1700
18528,3400
12661,395
18595,3300
17876,1300
16527,1100
9891,1500
18990,5600
4055,1800
14772,640
13104,26000
11845,413
19235,648
19028,1800
18578,1500
8196,821
19617,1400
16767,612
2498,354
11555,847
19720,2300
14054,1300
14926,936
17513,691
9444,1800
9017,50000
17367,3200
13600,720
11933,1700
11227,730
15960,988
15880,4300
8751,629
16111,747
9954,1300
10919,2900
4322,1500
17967,1900
9263,1000
14878,546
5724,2000
2990,6400
9413,1200
16864,1300
1081,878
16849,488
13645,1300
16830,2800
19034,4200
16623,7300
19666,2800
14222,1500
13439,2300
11965,1300
17347,1100
11928,1700
18886,1600
10501,868
17558,1500
17106,3700
3791,1600
10841,21800
7635,7300
1403,1400
19294,1400
76,611
9051,866
11598,2400
8037,1400
8441,616
4535,2500
11191,958
10536,5000
8805,1500
11990,4200
691,1500
1733,9000
18912,3800
12261,1500
13755,563
2964,3000
19577,11700
1157,6500
11222,4500
6729,737
11509,2300
18251,755
11541,1600
2426,3200
8659,1200
15176,1100
678,985
14407,724
17337,4900
2582,1200
11300,820
5230,1100
6938,1700
17413,2300
7132,2400
17141,4300
13809,619
17861,775
8868,398
9512,9800
15594,3900
7799,1200
14880,3600
6780,581
17005,2700
2500,2000
2204,4100
17598,538
6960,845
11733,1700
9137,1700
6079,11100
9373,1400
14988,1800
4323,4400
1210,1700
7373,3000
17602,966
7765,578
9772,2000
17974,1300
7856,6800
5865,1400
12416,516
2422,1700
14360,1400
667,1100
8619,598
8150,5900
985,503
9256,864
8521,674
11648,624
9726,3100
6967,3900
19317,1100
8671,8800
19460,1400
16771,1800
16675,2000
15186,4500
12929,2700
3265,4700
16453,1600
17335,954
12429,744
17609,8400
12492,706
14963,1400
13260,2400
18346,812
16421,1300
16430,1200
1267,845
12600,1000
13751,2900
1839,1600
13254,2300
8987,884
14381,2600
